SUBJECT_CUI,OBJECT_CUI
C0066535,C0155860
C2743630,C1621958
C0537147,C0014742
C0055711,C0729772
C0069753,C0043116
C1619629,C0004604
C1562104,C0020621
C0287721,C0262399
C0040979,C0033687
C1579268,C0022661
C4055417,C0003868
C2698280,C0007194
C0003286,C0041351
C1101838,C0006060
C0036071,C0034902
C0249582,C3536984
C0961485,C0035204
C2980091,C0033581
C0009077,C0426639
C0028116,C0549398
C0033148,C0151721
C0040778,C0039082
C4018471,C1336827
C0051691,C0339293
C0025826,C0041227
C0016860,C0008370
C0530801,C0343500
C0033568,C0442867
C0376637,C0269658
C0036581,C0040015
C0012702,C0271051
C0064582,C0016470
C0600296,C0035412
C4519269,C0022575
C0377336,C0917799
C3653122,C0153227
C0074722,C0849907
C0052585,C0018671
C0017066,C1112209
C2045867,C0152945
C0006400,C0043092
C0129975,C1290886
C2743630,C0006267
C0717550,C0010666
C0002412,C0012634
C0220578,C0035436
C0040867,C1142420
C1143018,C0149526
C0302210,C0243002
C0077071,C0029001
C2604635,C1260917
C0040866,C0027145
C0140594,C0007102
C0796392|7422,C0039103
C0022949,C0339498
C0027996,C0020501
C0030073,C0152253
C0044410,C0032749
C0055147,C0343804
C0905464,C0152516
C3652978,C0035468
C3536876,C0003492
C1161346,C0233485
C0068992,C1263846
C0054836,C0001125
C0286651,C0153467
C3273711,C0153467
C2350866,C0553662
C3653189,C0005743
C0039245,C0019345
C0039840,C0340970
C0016299,C0026948
C2045867,C0234978
C0145185,C0009324
C0092801,C0268381
C0005117,C0206526
C0031469,C0021361
C0082607,C0524688
C0087161,C1319317
C3255208,C0032914
C0038148,C0339170
C3652699,C0030319
C0008929,C0024291
C0036720,C0036323
C0032825,C0026393
C0078956,C0020458
C3659310,C0497327
C0024027,C0003469
C0011786,C0034362
C0016327,C0009766
C0031923,C0020501
C0010583,C0018834
C0649350,C0342938
C2000261,C0042769
C0301304,C0342543
C0032623,C0022575
C3659310,C0021364
C0017887,C1275684
C5433947,C2894027
C0056835,C0033775
C0008402,C1142420
C0753645,C1719906
C4033631,C3661921
C2698280,C0085437
C4726677,C0733682
C0066418,C0156543
C0041086,C0013371
C0246719,C0033578
C0663182,C0036220
C0002335,C0043388
C2717561,C0041408
C0016278,C0030567
C0065180,C0006325
C0071839,C0080203
C0008287,C1272826
C0014822,C0016627
C0907410,C0035078
C0026388,C0406526
C1718097,C0002986
C0021641|3630,C0751495
C0065199,C0242383
C1876226,C0276085
C0039834,C4303663
C0012968,C0033777
C0013983,C0035243
C3536876,C0393764
C0005099,C0014742
C0014432,C0042842
C0065841,C0027927
C0026259,C0027721
C0004905,C0011269
C0031379,C0406486
C0040379,C0153303
C0108121,C0022081
C0596004,C0235950
C4691680,C0036330
C0287721,C0341823
C0012798,C0013384
C0003143,C0004030
C0058389,C0036916
C0254119,C1328504
C0027235,C0022658
C3852512,C0155877
C3530172,C1704431
C3273719,C0023241
C3179929,C0553662
C0079594,C0002351
C0031007,C0000814
C0042071,C3875321
C2745274,C0024305
C0018033,C0023241
C0113293,C0042109
C0069753,C1112709
C0023570,C0011633
C0006466,C0034902
C0000983,C0267176
C0149368,C1562029
C0301375,C0008513
C0012093,C0600041
C4542171,C0029456
C0066624,C0743332
C0262965,C0155880
C0002199,C0040156
C0011786,C0030446
C0024476,C0023434
C0171302,C0149893
C0600901,C1527407
C0674432,C0020437
C0031849,C0030568
C0642228,C0271429
C0003440,C0152068
C0002600,C0032371
C0007404,C0027773
C0042523,C0011854
C0008161,C0037317
C0031408,C0021364
C0016375,C0023487
C0056519,C0036323
C0532578,C1276092
C0003299,C1142536
C0209315,C1262117
C0054066,C0153579
C2346970,C0031190
C0014912,C0267919
C0728747,C0019243
C1176308,C0014544
C0033124,C0009443
C0013227,C0152946
C0007538,C4304383
C0016327,C0002986
C0673470,C0030305
C0076295,C0030499
C0059668,C0003850
C0073633,C0270425
C0026078,C0030920
C0014027,C0234978
C3492889,C0036202
C0080356,C0020598
C0009262,C0543822
C0046100,C0001206
C0304347,C0018790
C0041030,C0043515
C0011892,C0235063
C0289884,C0022573
C1707080,C0007785
C0077081,C0850149
C0108342,C0040558
C0725101,C0271650
C0126777,C0020179
C3818721,C0349649
C0002844,C0002986
C0055152,C0235329
C0058446,C0270458
C1134558,C0020479
C0851342,C0476089
C0072980,C0343500
C0010648,C0041296
C0023413,C0039240
C0017245,C0002888
C4050579,C0031946
C0302609,C1283620
C0082608,C0149704
C0028351,C0036220
C0243192,C0025202
C0033493,C0022116
C0022322,C0038034
C0102118,C0276926
C0018034,C0024117
C0011707,C1827687
C1268900,C0013369
C0054015,C0426639
C0772056,C0242422
C0013030,C0233494
C0000956,C0008049
C0092801,C0220987
C0006491,C0019880
C1690432,C0026946
C0002679,C0024449
C0036442,C0001403
C0055877,C1720498
C4688584,C0037354
C0017887,C0023827
C2983812,C0398686
C1876229,C0442874
C0038792,C0028734
C0055723,C0267390
C0040615,C2349261
C0020306,C0039240
C0033124,C0015967
C0961781,C0596170
C0002199,C1319317
C0008168,C0019212
C0026196,C0149925
C0020273,C0275804
C0008163,C0149526
C0030077,C0566602
C0001911,C0008370
C0076096,C0004153
C0077147,C1562430
C0254119,C0004096
C4301236,C0149516
C2828290,C0348898
C0024477,C0023895
C0012306,C0026948
C3713958,C0000814
C0165631,C0001824
C0039286,C0152973
C0054340,C0267176
C4549503,C1276801
C0220821,C1276092
C0001644,C0007222
C0026196,C0028326
C0076891,C0010418
C0140594,C0025323
C0541315,C1541061
C0017066,C0003864
C0393022,C0010666
C0872913,C0007129
C0060241,C0038463
C0001040,C0020501
C0010582,C1960398
C2719767,C0949691
C2987429,C0267055
C0031507,C0276026
C4519213,C2316212
C1611934,C0023343
C0001443,C0027022
C0085228,C0034686
C2744790,C0677607
C3848532,C0339932
C0039955,C1261473
C0074281,C0151721
C1684405,C0238425
C4731737,C0349464
C0006657,C0948008
C0040613,C0342907
C0795575,C1800706
C0173083,C0424620
C0279175,C0027796
C0005096,C0040147
C3537192,C0206525
C4482908,C0025306
C0535459,C1632842
C3896940,C1960639
C0006686,C0029104
C0939237,C0024530
C0527129,C0339573
C0066101,C1510471
C0012968,C2937222
C2825622,C0423673
C0005013,C0002963
C0024977,C0041473
C0008402,C0261486
C0063433,C0342543
C0058218,C2894027
C0031495,C0004352
C0114771,C0027424
C0021658,C0343402
C0209738,C0013384
C0055877,C0155862
C4305843,C0020683
C0075632,C0241705
C0301366,C1274323
C0062106,C0020502
C0771648,C0009088
C0006405,C1704231
C2718773,C0221765
C0913469,C0023786
C0286382,C0275982
C0065180,C1692886
C0016860,C0024305
C4694272,C0263283
C0015980,C0005587
C3658667,C1318973
C4033631,C0026705
C0301375,C3875321
C0301527,C0349790
C0762662,C0376175
C3832882,C0237963
C0027353,C0339293
C1527392,C0026705
C0040616,C0037354
C5435024,C0152936
C1099776,C1290884
C0054340,C0022577
C0057626,C0011849
C0025854,C0080274
C0030800,C0153027
C4301781,C0014347
C0059668,C0010308
C1144403,C0014518
C0055477,C0494475
C0060276,C0020179
C2183766,C1262117
C0005116,C0278987
C0813622,C0149526
C0060580,C0156677
C0008296,C0010709
C4548369,C0149966
C5139717,C0271932
C0028027,C0029118
C0069590,C0549398
C0055152,C1096063
C0040805,C0343804
C0018988,C0013922
C2698706,C0006118
C0015840,C0155213
C0209738,C1328504
C0287041,C0021355
C4301626,C0343337
C0531483,C0750197
C0071810,C0267509
C0026234,C0271093
C2936870,C0276228
C0048504,C0151723
C0009262,C1959799
C0055477,C0011644
C0054670,C0472713
C0064263,C0035412
C0164155,C0043117
C0527316,C0020550
C0040976,C0019196
C1565750,C0347950
C0904505,C0006849
C0008736,C1306835
C1700874,C0274726
C2353893,C0854211
C0025382,C0002438
C0657912,C0341950
C2003424,C0007115
C0072865,C0239295
C2353244,C0031099
C0023791,C0524910
C0031412,C0678222
C3854019,C0406317
C0038689,C1504336
C0039600,C0006287
C0060231,C0948245
C1872109,C0276064
C0022625,C0040185
C0021081,C0031190
C0243237,C0520767
C0246269,C0006057
C4519199,C0014877
C0382131,C0039614
C1257987,C0026918
C0055711,C0023524
C0038317,C0021670
C0003286,C0039483
C0939241,C0085132
C0060282,C0333519
C4279601,C0023281
C0012265,C0020649
C0147037,C0746102
C0016277,C0041327
C0020811,C0272322
C0020616,C1269683
C0022860,C0007102
C0030072,C0040997
C0073372,C0022340
C4279587,C0162316
C0145185,C1739363
C0733796,C0343402
C4704728,C0022573
C0013030,C0039685
C2825462,C0019345
C0002371,C0275550
C0056732,C0162311
C0072225,C0149756
C0288165,C0393764
C0003367,C0474368
C0070895,C0010418
C0003308,C0520676
C0020306,C0340354
C0031990,C1260917
C0878309,C1328504
C0003204,C0027831
C1959590,C0010674
C0012968,C0149526
C0056562,C0003873
C4049065,C0271578
C0035629,C0003872
C0286738,C0346974
C0003445,C0003175
C2827241,C0040264
C0053792,C0032302
C4329353,C2607914
C0032535,C0002963
C0245109,C0001263
C0032825,C0028754
C3652561,C0022570
C0038317,C0338396
C0065295,C0152936
C1562292,C0267055
C0017245,C0729586
C0254119,C0342527
C2349941,C0275550
C0035525,C0042487
C4079854,C1321482
C0008996,C0264490
C0164398,C0016470
C0009316,C0242383
C0076705,C0022081
C0003143,C0157749
C0062103,C0029104
C0036078,C0030446
C0380393,C0342827
C0060241,C0042875
C0069765,C0042135
C0002412,C0020514
C0025219,C0085438
C0041942,C0268108
C0302583,C0035328
C0666743,C0027927
C0762662,C0151744
C0717670,C0002382
C0913469,C0042870
C0033306,C0585442
C0022251,C0474368
C2826065,C0079487
C4086895,C0002390
C0013092,C0026718
C2983945,C0149948
C0015043,C0412842
C0033124,C0007847
C0388088,C0005697
C0729502,C0010674
C0046100,C0029396
C3530172,C0021099
C0063041,C0276754
C0015846,C0339932
C0016365,C0014553
C0753183,C0008533
C0025575,C0016470
C0071324,C0013922
C4310440,C0038013
C0298130,C0085682
C0056732,C0022568
C0127615,C4708167
C0042866,C0005747
C1960121,C0261439
C1948068,C0600041
C0057605,C0473527
C0034235,C0751122
C0054249,C0398775
C1099677,C0025293
C0003191,C0152515
C0010592,C0040147
C0050405,C4721209
C0025497,C0153246
C0534301,C1261256
C0062648,C0043037
C0008196,C0231403
C3660996,C0027404
C0003360,C0154301
C0753678,C0017178
C0935989,C0043117
C0069610,C0011644
C1562104,C0027873
C0907349,C0029104
C0077071,C0015230
C0966107,C0011860
C0573951,C1288351
C0038148,C0039841
C0013618,C0349790
C0008269,C0018799
C0113293,C0025294
C4042342,C0272285
C2353244,C0025218
C0354100,C0041364
C0076096,C0040553
C0064164,C0342881
C0079083,C1704272
C0065936,C0005586
C0006681,C0029118
C0969589,C0021400
C0020811,C0040185
C0595265,C0022340
C1611640,C0035468
C0010927,C0006840
C4045234,C0032269
C0025826,C0008049
C1999375,C0017168
C1443650,C0040015
C0246904,C0039263
C0023961,C0278987
C0017887,C0020474
C0937851,C0153254
C0055015,C1318543
C0172827,C0342826
C0031978,C1290884
C2607750,C2349261
C0256103,C0024535
C0537147,C0036285
C0025741,C0036830
C0069590,C0002892
C0053071,C0033578
C0031447,C0011849
C0007560,C0027424
C0596087,C0220989
C0242402,C0086651
C0079856,C0085656
C0062941,C0001511
C1506770,C0233494
C0006668,C0005587
C0008947,C0043121
C0036442,C0025306
C0069760,C0024588
C0060231,C0038157
C0874161,C2267231
C0060580,C0085786
C0002475,C0421162
C0017628,C0035460
C0065870,C0729587
C0036079,C0458219
C0003641,C0040558
C0004905,C0153601
C0030080,C0007137
C3652618,C0342907
C0301304,C0206141
C1695579,C0008533
C0281666,C1828079
C0012757,C2981142
C0002371,C0687148
C0016374,C0269658
C0043047,C0042875
C0043031,C0043144
C0013092,C0026705
C0003524,C0020476
C0027866,C0162627
C4743552,C1096063
C0206460,C0034186
C0012082,C0006848
C0028116,C0524702
C0007974,C1260899
C4548848,C0085109
C0001617,C0276755
C0164662,C1274321
C0035525,C0029442
C0042211,C0042025
C0028027,C0034069
C3653189,C0013312
C1176308,C0023479
C0070549,C1960639
C0065162,C0010690
C0028365,C0043121
C0052416,C0009806
C0007557,C0221392
C4291320,C0155213
C0754188,C0041364
C0666079,C0341106
C0042313,C0011581
C0074554,C0729524
C0038326,C0149526
C0009262,C0034155
C1142985,C0039614
C0113293,C0035579
C3660996,C0010692
C0070122,C0023241
C0054672,C0012739
C0672663,C0155440
C1161346,C0036337
C0102139,C1531702
C0025684,C0004943
C0013015,C0342731
C0010934,C1318973
C1135662,C0041341
C0753645,C3839346
C0016351,C0020557
C0027235,C0036285
C0244404,C0342527
C0077081,C0403398
C2000261,C0234925
C3852938,C0033246
C0028127,C0026946
C2698706,C0002382
C4050579,C0020594
C3537192,C0042485
C0020616,C0037199
C0001617,C0242429
C1579373,C0456107
C0027360,C0242584
C0047506,C0039614
C0025624,C0002994
C0593802,C0220989
C0011182,C1260915
C0071097,C0027662
C0007560,C0730274
C0893761,C0014550
C1675326,C3536984
C0003385,C0008049
C0007738,C0243001
C0060135,C0032024
C0071808,C0339293
C0031849,C0038463
C0257343,C0751964
C0077539,C0267919
C2349941,C0158266
C0029193,C0003864
C4079805,C0860594
C0016967,C0520676
C4330903,C0028840
C0005013,C0564750
C0028073,C0014121
C0075632,C0271066
C0052432,C0242350
C0008163,C0043116
C0069739,C1274321
C0008196,C0038166
C0020268,C0002390
C0076110,C1134719
C0075007,C4543165
C3502471,C5392833
C1453933,C1272826
C0036442,C0032371
C0246719,C0014547
C0969589,C0158996
C0302609,C0038325
C0076808,C0040553
C0031469,C4288754
C0070895,C0162565
C1527392,C0406482
C0253563,C0004031
C0728803,C0278678
C0663351,C0398650
C0006376,C0018133
C0004975,C0027662
C0008929,C0263338
C0002645,C0333519
C3653320,C1263846
C0030956,C0029077
C2980091,C1261256
C0010523,C1561643
C0057981,C0149523
C0043606,C0018022
C0006246,C1096562
C0054249,C0423234
C0002575,C0085612
C0624744,C1531702
C0120107,C0021361
C0070325,C1531702
C0011185,C0010674
C0009214,C0002963
C0038665,C0264714
C0650607,C2607914
C0084572,C0275566
C0017861,C0019342
C4305843,C0023886
C0010934,C0694549
C0052940,C0031350
C0025893,C0343886
C2586675,C0700359
C0060234,C0019572
C0795712,C0339959
C0002007,C0729772
C0165631,C0036992
C0015980|3439,C0035579
C0065023,C0338908
C0368663,C0043121
C0035527,C0010068
C0023586,C0027947
C0036557,C0079773
C0025219,C0085413
C0033497,C0153303
C0936148,C0002880
C0014695,C0003175
C0048038,C0149931
C4507236,C0010481
C1311070,C0011606
C0068475,C0085656
C1143018,C0030446
C0077144,C1384514
C0127615,C0039103
C0016299,C0007785
C3272640,C0740447
C3886460,C0154301
C4519536,C0151874
C4547776,C0392164
C0077144,C0585442
C0966225,C0002871
C1880735,C0700359
C0107994,C0038454
C2001856,C0553662
C0028116,C0011615
C4310578,C0239295
C3714499,C0009773
C0966107,C0006266
C0076181,C0243001
C0018165,C0553662
C0526371,C4708695
C2974521,C0036830
C0039902,C2316304
C0060240,C0239295
C1138226,C0151467
C1313616,C0021775
C0008290,C0456107
C1872427,C0030193
C0126174,C0275652
C0220578,C0016204
C0006644,C0023895
C0114875,C0027092
C0005117,C0042345
C0055014,C0235025
C0076107,C0276926
C0032535,C0035585
C0002260,C0011880
C0068788,C0001627
C4482908,C0917796
C4279601,C0241961
C0006280,C0085436
C0001937,C0040517
C0003392,C0085437
C0031978,C0043144
C0025217,C0032305
C0248719,C0001957
C0025376,C0038363
C0700546,C0022575
C0012265,C1272826
C2980094,C0032533
C0013023,C0566602
C0037134,C0242383
C0022265,C1565489
C2699709,C0035021
C0376560,C0343467
C0003620,C1720135
C4548369,C0151744
C0262965,C0267509
C1608841,C0156543
C0030054,C0149948
C0041190,C0339959
C1516119,C0392445
C0013084,C0221013
C0043474,C0009769
C0675175,C0153601
C0069765,C0031069
C0060276,C1562585
C1174995,C0022568
C0538927,C0038220
C0018033,C0001125
C0066837,C0011847
C0013832,C0275794
C0071129,C0042842
C0064582,C0039128
C0011015,C0025007
C0077539,C0020538
C0039245,C1261469
C1306772,C0021603
C3852938,C0085109
C0017642,C0153252
C0058056,C0242584
C3653146,C0917798
C0033567,C1536220
C0037537,C0010691
C0055461,C0011636
C1145759,C0872054
C0077274,C0343402
C0017718,C0149925
C3818721,C0751074
C0050175,C0019202
C0004975,C1527336
C0291772,C0017178
C3491971,C0017605
C0358591,C0002103
C0066411,C0023895
C0007158,C0004610
C1257954,C0024419
C0073372,C0020635
C2364481,C0412842
C4055417,C0030783
C0002199,C0022577
C0016967,C0149782
C0066685,C1142420
C3489575,C0851578
C1718383,C0030590
C0002499,C0010380
C3491162,C0036271
C0036516,C0014121
C0070694,C0002395
C0537670,C1290159
C0061366,C0002736
C3652644,C1609538
C3491974,C0031046
C0038687,C0016204
C0022616,C0154246
C0078839,C0085436
C0038633,C0013338
C0244713,C0009324
C0012319,C0007193
C2745274,C0029456
C0718043,C0271578
C0015824,C0494475
C3712232,C0017661
C0003001,C0270549
C4086895,C0016436
C0059623,C0275959
C0393022,C0236830
C0045212,C0598608
C0013090,C0006266
C3264621,C0042345
C0724579,C0040021
C0525678,C0158371
C2975435,C1328252
C0358591,C0238217
C0085272,C2936781
C0071143,C0038363
C0010934,C0021099
C0017887,C0020683
C0391001,C0024536
C0027603,C0278678
C0292819,C0014836
C0171447,C1273489
C0041479,C0870082
C2987648,C0029401
C0002640,C0013371
C1948068,C0040261
C0008294,C0001126
C0007404,C0010380
C0002499,C0017536
C0016368,C1704231
C0003191,C0751956
C0053225,C0032987
C3255208,C0021670
C4542175,C0268490
C0065199,C0010674
C3848532,C0520767
C0914729,C0030499
C0081408,C0011268
C1311070,C0042025
C0673966,C0346161
C0037494,C0011847
C0541746,C0281361
C0017132,C0027726
C0029105,C0234978
C0016410,C0751122
C0001551,C0740394
C0006657,C0032305
C0003596,C0033845
C0033568,C0026764
C0073096,C0010200
C0249529,C0700502
C4325235,C0149985
C0051809,C0041318
C0007561,C0155626
C0070325,C0020437
C3711911,C0000809
C4524703,C0149782
C0245514,C0038013
C2926735,C0339573
C0002598,C2931788
C1958126,C0021390
C0008809,C0423775
C0262964,C0020179
C0076705,C0854211
C0025638,C0030578
C0138273,C0009319
C4064080,C0085580
C0057606,C0036337
C0023791,C0578870
C0065760,C0333519
C0905464,C0156393
C0031962,C0270458
C0057301,C0220756
C0016374,C2919522
C0018165,C0020459
C0020934,C0154841
C0058379,C0549398
C0052585,C0267919
C2935023,C0546999
C3713057,C0027947
C4519537,C0033845
C0009002,C1384606
C0015620,C0162565
C2930696,C0019147
C0021747,C0006181
C3652618,C0014518
C1136312,C0239946
C0028365,C0238061
C4079854,C0275761
C4287804,C0030785
C0872285,C1319317
C1579373,C4288754
C2827667,C0042485
C0006684,C1608973
C0006400,C0020651
C0077147,C0041912
C0011777,C0033578
C4310440,C0009377
C0007559,C2981142
C0209368,C0006434
C0025624,C0004031
C0002711,C0949691
C0011707,C0085695
C4688747,C0030848
C3657270,C0020550
C0073374,C0040038
C0006230,C0349636
C0054670,C0877445
C4505508,C0031157
C0055467,C0019360
C0014027,C0040188
C0137984,C0458219
C3651264,C0002994
C0729502,C0023052
C0286382,C0085074
C0358591,C0277528
C0040805,C0011974
C0006644,C0151449
C0057605,C0393760
C0005578,C0035457
C1739768,C0026847
C2698385,C0346976
C1955474,C0340354
C0383429,C0023895
C0770560,C0241910
C0209211,C3698411
C2698371,C0242339
C0023586,C1961099
C1134659,C0270846
C0069739,C0017601
C0057598,C0151636
C0031955,C0007137
C0359086,C0013369
C0071097,C0041648
C2936870,C1140680
C3273827,C0007129
C1827106,C0017609
C0003596,C0035328
C1874451,C0010691
C0051113,C1609535
C0012228,C0021141
C0007036,C0042870
C1721300,C0001207
C0085154,C0007785
C0012022,C0027609
C0070325,C0520679
C4056439,C0042024
C0034417,C4275067
C0057678,C0009773
C0003280,C0020626
C0074769,C0029442
C2698280,C0029396
C0005099,C0009770
C0216784,C0011860
C0388753,C0238080
C5139788,C0042025
C0903411,C0153303
C0014708,C0022548
C0022154,C0001511
C4049065,C0034686
C0907349,C0037763
C0168273,C0039841
C1367202,C0600142
C0388088,C4510691
C0055856,C0025295
C0213404,C0024198
C3834170,C0021141
C2828245,C0151907
C0028365,C0024623
C0033429,C0012634
C0017631,C0032768
C0060135,C0020502
C0120446,C0020630
C0540694,C0085656
C0038792,C0206525
C0002932,C0184567
C0031007,C0009324
C0020616,C0021311
C2743630,C0268821
C3852217,C0345468
C0071074,C0007789
C0065374,C0040954
C0027679,C0035328
C0168273,C0010054
C0033148,C0018213
C0040778,C0027773
C2987648,C0010200
C0025638,C0338395
C0040615,C0153216
C0022614,C0002986
C0066139,C0011884
C4043101,C0220989
C0028027,C0024537
C0016282,C0152499
C0014710,C0028242
C0060240,C0271932
C0123677,C0029443
C0042313,C0085612
C0242913,C0349464
C0016360,C3203547
C0009316,C0031090
C0028476,C0085612
C0070620,C0406526
C0123677,C0014742
C2931927,C0153290
C0905464,C1961835
C0073371,C0023283
C0209368,C0238644
C0070122,C0153195
C3864824,C0086651
C0005311,C0158266
C0534191,C0554628
C0077274,C0001207
C4519537,C0017205
C0002007,C0037195
C0604284,C0231528
C0016277,C0014347
C0075007,C0035455
C0015046,C0014121
C0023870,C0024537
C0043603,C0026393
C0289779,C0010674
C0028365,C0037354
C0301375,C0347176
C0025638,C0393772
C2828245,C0220989
C0024477,C0042487
C0068788,C1274469
C0024778,C0275793
C0056732,C0153254
C0145185,C0011633
C0057598,C0007134
C3179929,C0018133
C0069709,C0035309
C0591251,C0010200
C0009002,C0272322
C0005640,C0001511
C0055003,C0023281
C0025624,C2711653
C0072735,C0342257
C0962517,C0206525
C0042682,C0005747
C0008296,C0275982
C0053336,C1142276
C1174995,C0007112
C3818721,C0400966
C0303029,C0339293
C1330622,C0010068
C0006246,C0036330
C0060241,C4302554
C0040193,C0025323
C0211011,C0395818
C0055775,C0346974
