SUBJECT_CUI,PREDICATE,OBJECT_CUI,frequency,Source,SUBJECT_SEMTYPE,OBJECT_SEMTYPE
C0013855,USES,C0022169,205.0,SemMedDB,lbpr,lbpr
C0001779,ASSOCIATED_WITH,C5203670,205.0,SemMedDB,orga,dsyn
C0017296,TREATS,C0027651,205.0,SemMedDB,topp,neop
C0020740,TREATS,C0013274,205.0,SemMedDB,"orch,phsu",cgab
C0007584,USES,C0005863,205.0,SemMedDB,lbpr,lbpr
C0027651,COEXISTS_WITH,C0019204,205.0,SemMedDB,neop,neop
C0220892,TREATS,C0039128,205.0,SemMedDB,"antb,orch",dsyn
C0087111,USES,C0001924,205.0,SemMedDB,topp,"aapp,gngm"
C0935989,TREATS,C0023474,205.0,SemMedDB,"orch,phsu",neop
C0008838,TREATS,C0024623,205.0,SemMedDB,"inch,phsu",neop
C0598501,COEXISTS_WITH,C0025186,205.0,SemMedDB,celf,celf
C0023911,TREATS,C0008059,205.0,SemMedDB,topp,"aggp,humn"
C0060389,TREATS,C0162311,205.0,SemMedDB,"horm,orch,phsu",dsyn
C0003211,TREATS,C0034693,205.0,SemMedDB,phsu,mamm
C0005823,ASSOCIATED_WITH,C0085580,205.0,SemMedDB,orgf,dsyn
C0011854,DISRUPTS,C0007634,205.0,SemMedDB,dsyn,cell
C1456820|7124,STIMULATES,C0079904,205.0,SemMedDB,"aapp,gngm","aapp,gngm"
C0087111,TREATS,C1096063,205.0,SemMedDB,topp,dsyn
C1527144,TREATS,C0012634,205.0,SemMedDB,hlca,dsyn
C0060389,INHIBITS,C0030016,205.0,SemMedDB,phsu,gngm
C0755562,DISRUPTS,C0031715,205.0,SemMedDB,"orch,phsu",moft
C0087111,USES,C0044410,205.0,SemMedDB,topp,phsu
C1273404,TREATS,C0019204,205.0,SemMedDB,topp,neop
C0043552,AUGMENTS,C0162524,205.0,SemMedDB,"bacs,orch",npop
C0085283,TREATS,C0030705,205.0,SemMedDB,medd,podg
C1443643,TREATS,C0030705,205.0,SemMedDB,phsu,podg
C0004259,DISRUPTS,C1140999,205.0,SemMedDB,"orch,phsu",patf
C0662900,INHIBITS,C1332823|7852,205.0,SemMedDB,"orch,phsu",gngm
C0009968,STIMULATES,C0014442,205.0,SemMedDB,bacs,"enzy,gngm"
C0007703,USES,C0728475,205.0,SemMedDB,lbpr,medd
C0016642,TREATS,C0008059,205.0,SemMedDB,topp,"aggp,humn"
C0013089,TREATS,C1261473,205.0,SemMedDB,"antb,orch",neop
C0441289,TREATS,C0030705,205.0,SemMedDB,medd,podg
C1553649,TREATS,C0030705,205.0,SemMedDB,medd,podg
C0040866,TREATS,C0730285,205.0,SemMedDB,"phsu,strd",dsyn
C0002679,TREATS,C0026946,205.0,SemMedDB,"antb,orch",dsyn
C0079427,DISRUPTS,C0006826,205.0,SemMedDB,gngm,neop
C0021083,STIMULATES,C0301872,205.0,SemMedDB,topp,orgf
C0039194,PRODUCES,C1332714|920,205.0,SemMedDB,cell,"aapp,gngm"
C0087111,USES,C0021756|3558,205.0,SemMedDB,topp,aapp
C0003232,TREATS,C0012984,205.0,SemMedDB,antb,mamm
C0037313,ASSOCIATED_WITH,C0014544,205.0,SemMedDB,orgf,dsyn
C0027358,INHIBITS,C0034801,205.0,SemMedDB,orch,gngm
C1293130,TREATS,C0016658,205.0,SemMedDB,topp,inpo
C0194825,TREATS,C0376358,205.0,SemMedDB,topp,neop
C1510438,USES,C0086231,205.0,SemMedDB,lbpr,lbpr
C1511790,TREATS,C0086418,205.0,SemMedDB,topp,humn
C0042196,TREATS,C0020114,205.0,SemMedDB,topp,"grup,humn"
C4763880,TREATS,C0162871,205.0,SemMedDB,topp,dsyn
C0073374,TREATS,C0019151,205.0,SemMedDB,"orch,phsu",dsyn
C0857127,USES,C0039654,205.0,SemMedDB,topp,phsu
C0087111,USES,C0304403,204.0,SemMedDB,topp,phsu
C0013806,TREATS,C0588008,204.0,SemMedDB,topp,mobd
C0225336,PRODUCES,C0033567,204.0,SemMedDB,cell,"bacs,eico"
C0016641,TREATS,C0030705,204.0,SemMedDB,topp,podg
C0030095,TREATS,C0026809,204.0,SemMedDB,"aapp,horm,phsu",mamm
C1273869,TREATS,C0409959,204.0,SemMedDB,hlca,dsyn
C0020268,TREATS,C0036983,204.0,SemMedDB,"horm,orch,phsu",patf
C1366500|5241,ASSOCIATED_WITH,C0006142,204.0,SemMedDB,"aapp,gngm",neop
C0008845,TREATS,C0011581,204.0,SemMedDB,"orch,phsu",mobd
C0679699,USES,C0013227,204.0,SemMedDB,topp,phsu
C0015131,TREATS,C0030705,204.0,SemMedDB,"orch,phsu","humn,podg"
C0127615,TREATS,C0021390,204.0,SemMedDB,"aapp,orch,phsu",dsyn
C0031765,TREATS,C0857007,204.0,SemMedDB,topp,dsyn
C0052335,INHIBITS,C0028128,204.0,SemMedDB,aapp,"bacs,inch,orch"
C0023690,USES,C0221839,204.0,SemMedDB,topp,medd
C0026237,PRODUCES,C1709820|6098,204.0,SemMedDB,celc,aapp
C0003968,TREATS,C0085979,204.0,SemMedDB,"carb,phsu",mamm
C0003209,TREATS,C0004096,204.0,SemMedDB,phsu,dsyn
C1263440,TREATS,C0024530,204.0,SemMedDB,medd,dsyn
C1512814,TREATS,C2931822,204.0,SemMedDB,topp,neop
C0014582,TREATS,C0006142,204.0,SemMedDB,"orch,phsu",neop
C0018833,TREATS,C0030705,204.0,SemMedDB,topp,podg
C0242275|1950,INTERACTS_WITH,C0007634,204.0,SemMedDB,"aapp,gngm",cell
C0043047,COEXISTS_WITH,C0033684,204.0,SemMedDB,"inch,phsu","aapp,bacs,gngm"
C0019993,TREATS,C0035204,204.0,SemMedDB,hlca,dsyn
C0184661,TREATS,C5203670,204.0,SemMedDB,topp,dsyn
C0087111,USES,C0002151,204.0,SemMedDB,topp,antb
C0002842,TREATS,C0376358,204.0,SemMedDB,phsu,neop
C0008972,USES,C0180392,204.0,SemMedDB,resa,medd
C0525037|1029,ASSOCIATED_WITH,C0025202,204.0,SemMedDB,"aapp,gngm",neop
C0008783,INHIBITS,C0034815,204.0,SemMedDB,orch,gngm
C1273869,TREATS,C0008942,204.0,SemMedDB,hlca,"humn,popg"
C0243077,TREATS,C1457887,204.0,SemMedDB,chvf,sosy
C0179038,TREATS,C0030705,204.0,SemMedDB,medd,"humn,podg"
C0040732,TREATS,C0009324,204.0,SemMedDB,topp,dsyn
C0087111,USES,C0180860,204.0,SemMedDB,topp,medd
C1533685,USES,C0003596,204.0,SemMedDB,topp,phsu
C0040341,TREATS,C0010674,204.0,SemMedDB,antb,dsyn
C0014942,TREATS,C0043210,204.0,SemMedDB,"horm,phsu","humn,popg"
C0021107,TREATS,C1457887,204.0,SemMedDB,topp,sosy
C0034786|367,ASSOCIATED_WITH,C0006142,204.0,SemMedDB,"aapp,gngm",neop
C0948575,TREATS,C0030705,204.0,SemMedDB,topp,podg
C0087111,TREATS,C0004610,204.0,SemMedDB,topp,dsyn
C0596087,TREATS,C0027651,204.0,SemMedDB,"bacs,phsu",neop
C0001443,STIMULATES,C0001471,204.0,SemMedDB,"bacs,nnon,phsu","aapp,gngm"
C0669365|4846,ASSOCIATED_WITH,C0020538,204.0,SemMedDB,"aapp,gngm",dsyn
C0043210,INTERACTS_WITH,C0026591,204.0,SemMedDB,"humn,popg",famg
C0206080,TREATS,C0030705,204.0,SemMedDB,topp,"humn,podg"
C0752046,COEXISTS_WITH,C0162326,204.0,SemMedDB,nusq,"nnon,nusq"
C0041004,COEXISTS_WITH,C0023825,204.0,SemMedDB,"bacs,lipd","aapp,bacs,gngm"
C0030054,COEXISTS_WITH,C0028158,204.0,SemMedDB,"bacs,elii,phsu","bacs,elii"
C0162649,TREATS,C0030705,204.0,SemMedDB,topp,podg
C0752046,ASSOCIATED_WITH,C0030567,204.0,SemMedDB,nusq,dsyn
C0023610|2796,TREATS,C0007452,204.0,SemMedDB,"aapp,horm",mamm
C0010467,TREATS,C0006826,204.0,SemMedDB,"irda,orch,phsu",neop
C0733470|3439,TREATS,C0220847,204.0,SemMedDB,"aapp,phsu",virs
C1328819,INTERACTS_WITH,C0035668,204.0,SemMedDB,orch,"bacs,nnon"
C0087111,TREATS,C0596240,204.0,SemMedDB,topp,sosy
C0040808,TREATS,C1527249,204.0,SemMedDB,"resa,topp",neop
C1293131,TREATS,C0158266,204.0,SemMedDB,topp,dsyn
C0290883,TREATS,C0043210,204.0,SemMedDB,"orch,phsu",popg
C0007584,USES,C2366566,204.0,SemMedDB,lbpr,phsu
C0028778,COEXISTS_WITH,C0004096,204.0,SemMedDB,patf,dsyn
C0018768,TREATS,C0030705,204.0,SemMedDB,medd,podg
C1515075,USES,C0024337,204.0,SemMedDB,topp,aapp
C0003320,AUGMENTS,C0683201,204.0,SemMedDB,"bacs,imft",ortf
C0040864,TREATS,C0030705,204.0,SemMedDB,"orch,phsu",podg
C0007367,INTERACTS_WITH,C0020281,204.0,SemMedDB,"aapp,enzy","inch,phsu"
C0243077,TREATS,C0023434,203.0,SemMedDB,chvf,neop
C0087111,TREATS,C0002170,203.0,SemMedDB,topp,"dsyn,patf"
C0162772,INHIBITS,C0014442,203.0,SemMedDB,bacs,"aapp,enzy,gngm"
C1318955,TREATS,C0004096,203.0,SemMedDB,hlca,dsyn
C0543467,TREATS,C0012813,203.0,SemMedDB,topp,dsyn
C0023977,USES,C0003280,203.0,SemMedDB,hlca,phsu
C0185061,TREATS,C0030705,203.0,SemMedDB,topp,podg
C0220908,TREATS,C0205653,203.0,SemMedDB,hlca,"aggp,humn"
C0282554,INTERACTS_WITH,C0039194,203.0,SemMedDB,"aapp,gngm",cell
C0034417,TREATS,C0030705,203.0,SemMedDB,"orch,phsu","humn,podg"
C0231484,COEXISTS_WITH,C0026649,203.0,SemMedDB,ortf,orgf
C0026606,TREATS,C0008100,203.0,SemMedDB,dora,"aggp,humn"
C0002210,ASSOCIATED_WITH,C0019204,203.0,SemMedDB,"aapp,gngm",neop
C0087111,USES,C0053490,203.0,SemMedDB,topp,phsu
C1285573,USES,C0078140,203.0,SemMedDB,lbpr,topp
C0007634,INTERACTS_WITH,C0040690,203.0,SemMedDB,cell,"aapp,gngm"
C0209738,TREATS,C0019163,203.0,SemMedDB,"nnon,phsu",dsyn
C1533685,USES,C0002151,203.0,SemMedDB,topp,antb
C0007578,INTERACTS_WITH,C0007634,203.0,SemMedDB,"aapp,gngm",cell
C0006826,COEXISTS_WITH,C0242379,203.0,SemMedDB,neop,neop
C0021641,DISRUPTS,C0023796,203.0,SemMedDB,"aapp,phsu",orgf
C0936012,USES,C2931151,203.0,SemMedDB,resa,mbrt
C0008269,TREATS,C0008059,203.0,SemMedDB,"orch,phsu",aggp
C1367471|926,STIMULATES,C0039194,203.0,SemMedDB,"aapp,gngm",cell
C0023401,TREATS,C0034693,203.0,SemMedDB,"aapp,bacs,phsu",mamm
C1504389,TREATS,C0026986,203.0,SemMedDB,topp,neop
C0087111,USES,C0052927,203.0,SemMedDB,topp,"orch,phsu"
C0037995,TREATS,C0043251,203.0,SemMedDB,topp,inpo
C0001655,STIMULATES,C0020268,203.0,SemMedDB,"aapp,gngm,horm,nsba,phsu","horm,phsu"
C0008562,USES,C0185115,203.0,SemMedDB,lbpr,topp
C0087111,USES,C0005575,203.0,SemMedDB,topp,phsu
C0000820,USES,C0085174,203.0,SemMedDB,topp,"eico,phsu"
C0185115,USES,C0026336,203.0,SemMedDB,topp,"inpr,resd"
C0936012,USES,C0443769,203.0,SemMedDB,resa,chvf
C0009244,TREATS,C0012634,203.0,SemMedDB,topp,dsyn
C0015011,TREATS,C0043210,203.0,SemMedDB,"horm,phsu","humn,popg"
C0282615,TREATS,C0040997,203.0,SemMedDB,topp,dsyn
C0808232,TREATS,C0006826,203.0,SemMedDB,topp,neop
C0002915,USES,C0022180,203.0,SemMedDB,topp,"orch,phsu"
C0017710,STIMULATES,C0033684,203.0,SemMedDB,horm,"aapp,bacs,gngm"
C1611640,TREATS,C0002395,203.0,SemMedDB,phsu,dsyn
C0185115,USES,C0001275,203.0,SemMedDB,topp,"orch,phsu"
C1293136,TREATS,C0017145,203.0,SemMedDB,topp,"acab,dsyn"
C0699748,ASSOCIATED_WITH,C0033684,203.0,SemMedDB,patf,"aapp,gngm"
C0182158,USES,C0181024,203.0,SemMedDB,medd,medd
C4722104,USES,C0004057,203.0,SemMedDB,topp,phsu
C0021102,TREATS,C0008059,203.0,SemMedDB,medd,"aggp,humn"
C1533699,TREATS,C0030705,203.0,SemMedDB,"aapp,phsu",podg
C2363670,USES,C0013227,203.0,SemMedDB,medd,phsu
C0857127,TREATS,C0009324,203.0,SemMedDB,topp,dsyn
C0087111,USES,C0039400,203.0,SemMedDB,topp,food
C0857127,TREATS,C0012634,203.0,SemMedDB,topp,dsyn
C0003320,ASSOCIATED_WITH,C0021311,203.0,SemMedDB,"bacs,imft",dsyn
C0035168,USES,C0017296,203.0,SemMedDB,resa,topp
C1261322,TREATS,C0206194,203.0,SemMedDB,hlca,"humn,podg"
C0087111,TREATS,C0036202,203.0,SemMedDB,topp,dsyn
C0010405,USES,C0012403,203.0,SemMedDB,lbpr,"orch,phsu"
C0857127,TREATS,C0010346,203.0,SemMedDB,topp,dsyn
C1273869,USES,C0002932,203.0,SemMedDB,hlca,phsu
C1515119,TREATS,C0012634,203.0,SemMedDB,topp,dsyn
C2936204,TREATS,C0030705,203.0,SemMedDB,topp,podg
C0040613,TREATS,C0025218,203.0,SemMedDB,"orch,phsu",dsyn
C0087111,USES,C0073992,203.0,SemMedDB,topp,"orch,phsu"
C0072916,TREATS,C0030705,203.0,SemMedDB,"orch,phsu","humn,podg"
C1737238,TREATS,C0030705,203.0,SemMedDB,topp,"humn,podg"
C1510438,USES,C0021641,203.0,SemMedDB,lbpr,"aapp,phsu"
C0026606,TREATS,C0205254,203.0,SemMedDB,dora,fndg
C0007634,INTERACTS_WITH,C0221284,203.0,SemMedDB,cell,cell
C0034272,TREATS,C0030705,203.0,SemMedDB,"orch,phsu",podg
C1293130,TREATS,C0012984,203.0,SemMedDB,topp,mamm
C0543467,USES,C0009199,203.0,SemMedDB,topp,medd
C0358513,TREATS,C0030705,203.0,SemMedDB,clnd,"humn,podg"
C0013227,TREATS,C5203676,203.0,SemMedDB,phsu,virs
C0302189,TREATS,C0011847,203.0,SemMedDB,topp,dsyn
C0087111,TREATS,C0001144,203.0,SemMedDB,topp,dsyn
C0242297,TREATS,C0034693,203.0,SemMedDB,topp,mamm
C0025086,USES,C0182400,203.0,SemMedDB,diap,medd
C0034085,TREATS,C0030705,203.0,SemMedDB,"bacs,phsu","humn,podg"
C0037313,ASSOCIATED_WITH,C0030193,203.0,SemMedDB,orgf,sosy
C0487602,USES,C0021044,203.0,SemMedDB,lbpr,lbpr
C0087111,USES,C0025417,203.0,SemMedDB,topp,phsu
C0033684,INTERACTS_WITH,C0006675,203.0,SemMedDB,"aapp,bacs,gngm",bacs
C0087111,USES,C0010927,203.0,SemMedDB,topp,"orch,phsu"
C0040162|7200,STIMULATES,C0033371|5617,203.0,SemMedDB,"aapp,gngm,horm,phsu","aapp,gngm"
C0012694,TREATS,C0004096,203.0,SemMedDB,"orch,phsu",dsyn
C0002996,TREATS,C0035067,202.0,SemMedDB,topp,dsyn
C0023570,TREATS,C0231239,202.0,SemMedDB,"aapp,phsu",sosy
C0087111,TREATS,C0039494,202.0,SemMedDB,topp,dsyn
C0031140,TREATS,C0031154,202.0,SemMedDB,topp,"dsyn,patf"
C0001480,INTERACTS_WITH,C0032821,202.0,SemMedDB,bacs,bacs
C0472699,TREATS,C0023467,202.0,SemMedDB,topp,neop
C0037813,USES,C0182400,202.0,SemMedDB,lbpr,medd
C0010583,TREATS,C0024141,202.0,SemMedDB,"opco,orch,phsu",dsyn
C0597357,STIMULATES,C0001492,202.0,SemMedDB,aapp,"aapp,gngm"
C0376466,TREATS,C0034693,202.0,SemMedDB,topp,mamm
C0179926,USES,C0021102,202.0,SemMedDB,medd,medd
C0037982,TREATS,C0018801,202.0,SemMedDB,phsu,dsyn
C0007581,COEXISTS_WITH,C0001811,202.0,SemMedDB,celf,orgf
C0013227,TREATS,C0010068,202.0,SemMedDB,phsu,dsyn
C0543467,TREATS,C0007107,202.0,SemMedDB,topp,neop
C0017337,ASSOCIATED_WITH,C0014544,202.0,SemMedDB,gngm,dsyn
C0003009,STIMULATES,C0016030,202.0,SemMedDB,aapp,cell
C1514743,TREATS,C0030705,202.0,SemMedDB,prog,podg
C0001280,PRODUCES,C0028128,202.0,SemMedDB,cell,"bacs,orch"
C0087111,USES,C0061851,202.0,SemMedDB,topp,"orch,phsu"
C0009429,TREATS,C0019204,202.0,SemMedDB,topp,neop
C0196652,TREATS,C0030705,202.0,SemMedDB,topp,podg
C0011777,PREVENTS,C0520909,202.0,SemMedDB,"orch,phsu",sosy
C0025810,TREATS,C0034693,202.0,SemMedDB,"orch,phsu",mamm
C0183828,TREATS,C0030705,202.0,SemMedDB,medd,podg
C0681814,USES,C4086963,202.0,SemMedDB,resa,mbrt
C0194985,TREATS,C0025266,202.0,SemMedDB,topp,popg
C0078569,TREATS,C0011581,202.0,SemMedDB,"orch,phsu",mobd
C4726536,TREATS,C0007113,202.0,SemMedDB,topp,neop
C0011849,COEXISTS_WITH,C0020538,202.0,SemMedDB,dsyn,dsyn
C0079224,TREATS,C0026809,202.0,SemMedDB,"carb,phsu",mamm
C2350432,TREATS,C1096063,202.0,SemMedDB,topp,dsyn
C0444626,INTERACTS_WITH,C0012854,202.0,SemMedDB,chvs,bacs
C2603343,USES,C0183210,202.0,SemMedDB,resa,medd
C0162326,COEXISTS_WITH,C0032136,202.0,SemMedDB,nusq,bacs
C0030193,ASSOCIATED_WITH,C0008679,202.0,SemMedDB,sosy,dsyn
C2603343,USES,C0182400,202.0,SemMedDB,resa,medd
C0013227,TREATS,C0027362,202.0,SemMedDB,phsu,aggp
C0013778,TREATS,C0018790,202.0,SemMedDB,topp,"dsyn,patf"
C0012472,STIMULATES,C0001455,202.0,SemMedDB,"eico,horm,phsu",bacs
C1441506,USES,C0013227,202.0,SemMedDB,lbpr,phsu
C0012634,ASSOCIATED_WITH,C2985398,202.0,SemMedDB,dsyn,orgm
C0033684,INTERACTS_WITH,C0597357,202.0,SemMedDB,"aapp,bacs","aapp,gngm"
C0180860,USES,C0336766,202.0,SemMedDB,medd,mnob
C0087111,USES,C1101838,202.0,SemMedDB,topp,phsu
C0013227,DISRUPTS,C0600688,202.0,SemMedDB,phsu,inpo
C0103045,TREATS,C0030705,202.0,SemMedDB,"orch,phsu",podg
C0001551,TREATS,C0025202,202.0,SemMedDB,"imft,phsu",neop
C1510438,USES,C4721550,202.0,SemMedDB,lbpr,lbpr
C0019993,TREATS,C0036690,202.0,SemMedDB,hlca,dsyn
C1457887,ASSOCIATED_WITH,C0028754,202.0,SemMedDB,sosy,dsyn
C0017687|2641,TREATS,C0030705,202.0,SemMedDB,"aapp,horm,phsu",podg
C0004521,TREATS,C0030705,202.0,SemMedDB,"antb,orch",podg
C1533685,USES,C0009262,202.0,SemMedDB,topp,phsu
C0010583,TREATS,C0012634,202.0,SemMedDB,"opco,orch,phsu",dsyn
C0150370,USES,C0042210,202.0,SemMedDB,topp,"aapp,phsu"
C0037083,COEXISTS_WITH,C0013936,202.0,SemMedDB,celf,ortf
C0546859,AUGMENTS,C0029965,202.0,SemMedDB,"orch,phsu",ortf
C0021107,TREATS,C0020114,202.0,SemMedDB,topp,"grup,humn"
C0015259,TREATS,C1516231,202.0,SemMedDB,dora,"humn,podg"
C0394477,TREATS,C0423716,202.0,SemMedDB,topp,sosy
C0012854,INTERACTS_WITH,C0017337,202.0,SemMedDB,"bacs,nnon","aapp,gngm"
C0038257,TREATS,C0241863,202.0,SemMedDB,medd,fndg
C0079189,STIMULATES,C0027950,202.0,SemMedDB,"aapp,gngm",cell
C0018956,INTERACTS_WITH,C0007634,202.0,SemMedDB,cell,cell
C0404268,TREATS,C0043210,202.0,SemMedDB,topp,popg
C0221902,USES,C0182400,202.0,SemMedDB,mbrt,medd
C0007634,PRODUCES,C1332823|7852,202.0,SemMedDB,cell,"aapp,gngm"
C0001674,USES,C0032120,202.0,SemMedDB,lbpr,aapp
C0193884,TREATS,C0030705,202.0,SemMedDB,topp,"humn,podg"
C0407879,TREATS,C0030705,202.0,SemMedDB,topp,"humn,podg"
C0021368,PRODUCES,C0162772,202.0,SemMedDB,patf,bacs
C0012634,COEXISTS_WITH,C0035648,202.0,SemMedDB,dsyn,fndg
C0277785,COEXISTS_WITH,C0020538,202.0,SemMedDB,patf,dsyn
C1441616,USES,C0003241,202.0,SemMedDB,lbpr,"aapp,gngm"
C1101610,INTERACTS_WITH,C2982391,202.0,SemMedDB,"bacs,nnon",nnon
C0087123,TREATS,C0030705,201.0,SemMedDB,topp,podg
C0039593,USES,C0040597,201.0,SemMedDB,resa,topp
C0011065,ASSOCIATED_WITH,C0021311,201.0,SemMedDB,orgf,dsyn
C1510438,USES,C0054015,201.0,SemMedDB,lbpr,aapp
C0554325,TREATS,C0030705,201.0,SemMedDB,topp,podg
C0013216,TREATS,C0004096,201.0,SemMedDB,topp,dsyn
C1515075,USES,C0920330,201.0,SemMedDB,topp,aapp
C1273869,USES,C0184252,201.0,SemMedDB,hlca,medd
C1141639|1081|3342|93659,AUGMENTS,C0029965,201.0,SemMedDB,"aapp,gngm,phsu",ortf
C2711836,USES,C0184252,201.0,SemMedDB,topp,medd
C0031246,USES,C0012472,201.0,SemMedDB,medd,phsu
C0030705,USES,C0180499,201.0,SemMedDB,podg,medd
C0018681,ASSOCIATED_WITH,C0039082,201.0,SemMedDB,sosy,dsyn
C1261322,TREATS,C0038492,201.0,SemMedDB,hlca,"humn,popg,prog"
C0009429,TREATS,C0237401,201.0,SemMedDB,topp,humn
C0086510,TREATS,C0030705,201.0,SemMedDB,medd,"humn,podg"
C0087111,USES,C1120110,201.0,SemMedDB,topp,"orch,phsu"
C0012328,TREATS,C0030705,201.0,SemMedDB,phsu,"humn,podg"
C0194825,TREATS,C0796563,201.0,SemMedDB,topp,neop
C0017296,TREATS,C0007222,201.0,SemMedDB,topp,dsyn
C0009498,AUGMENTS,C1260960,201.0,SemMedDB,aapp,celf
C0220806,INTERACTS_WITH,C0012854,201.0,SemMedDB,chem,"bacs,nnon"
C0042210,TREATS,C0237401,201.0,SemMedDB,"imft,phsu",humn
C1512523,TREATS,C0034693,201.0,SemMedDB,phsu,mamm
C0040648,INTERACTS_WITH,C0086860,201.0,SemMedDB,"aapp,bacs","bacs,nnon"
C0623362,ASSOCIATED_WITH,C0006826,201.0,SemMedDB,"aapp,gngm",neop
C0002769,USES,C0006400,201.0,SemMedDB,topp,"orch,phsu"
C0040399,USES,C0047506,201.0,SemMedDB,diap,irda
C0033684,COEXISTS_WITH,C0007004,201.0,SemMedDB,"aapp,bacs","carb,orch"
C1273869,USES,C0040329,201.0,SemMedDB,hlca,phsu
C1510568,USES,C1511790,201.0,SemMedDB,resa,topp
C0010055,TREATS,C0025266,201.0,SemMedDB,topp,"humn,popg"
C0243192,STIMULATES,C0006675,201.0,SemMedDB,phsu,bacs
C0021760,STIMULATES,C0024432,201.0,SemMedDB,"aapp,gngm",cell
C0006931,TREATS,C0030705,201.0,SemMedDB,"lipd,orch,phsu","humn,podg"
C0087111,TREATS,C0007682,201.0,SemMedDB,topp,dsyn
C0040399,USES,C0211492,201.0,SemMedDB,diap,irda
C0282554,ASSOCIATED_WITH,C0699748,201.0,SemMedDB,"aapp,gngm",patf
C0087111,TREATS,C0042963,201.0,SemMedDB,topp,sosy
C1101838,TREATS,C0030705,201.0,SemMedDB,"orch,phsu",podg
C1293131,USES,C0183210,201.0,SemMedDB,topp,medd
C0199470,TREATS,C5203670,201.0,SemMedDB,topp,dsyn
C0087111,USES,C0022957,201.0,SemMedDB,topp,"carb,phsu"
C0013227,AUGMENTS,C0162638,201.0,SemMedDB,phsu,celf
C0086969,TREATS,C0011847,201.0,SemMedDB,hlca,dsyn
C0443640,INTERACTS_WITH,C0003241,201.0,SemMedDB,aapp,aapp
C0038766,TREATS,C0011847,201.0,SemMedDB,"orch,phsu",dsyn
C0087111,USES,C0014964,201.0,SemMedDB,topp,"orch,phsu"
C0286079,TREATS,C0030705,201.0,SemMedDB,"nnon,phsu","humn,podg"
C0543467,TREATS,C0011847,201.0,SemMedDB,topp,dsyn
C0087111,TREATS,C0030848,201.0,SemMedDB,topp,dsyn
C0003779,TREATS,C0012984,201.0,SemMedDB,"aapp,horm",mamm
C0728940,TREATS,C0699791,201.0,SemMedDB,topp,neop
C0087111,USES,C0042497,201.0,SemMedDB,topp,medd
C0012634,ASSOCIATED_WITH,C0017262,201.0,SemMedDB,dsyn,genf
C0677850,TREATS,C0027651,201.0,SemMedDB,topp,neop
C0677908,TREATS,C0007131,201.0,SemMedDB,topp,neop
C0008972,USES,C0179038,201.0,SemMedDB,resa,medd
C0087111,USES,C0907160,201.0,SemMedDB,topp,phsu
C0021885,TREATS,C0015802,201.0,SemMedDB,topp,inpo
C0052335,INHIBITS,C0132555,201.0,SemMedDB,aapp,"aapp,gngm"
C0001046,TREATS,C0030705,201.0,SemMedDB,phsu,"humn,podg"
C0087111,TREATS,C0042133,201.0,SemMedDB,topp,neop
C1527223,TREATS,C0030705,201.0,SemMedDB,"orch,phsu",podg
C1141639,TREATS,C0034693,201.0,SemMedDB,"aapp,horm,phsu",mamm
C0019868,COEXISTS_WITH,C0001811,201.0,SemMedDB,orgf,orgf
C0153690,COEXISTS_WITH,C0006142,201.0,SemMedDB,neop,neop
C0189299,TREATS,C0030705,201.0,SemMedDB,topp,podg
C0013931,TREATS,C0162869,201.0,SemMedDB,topp,dsyn
C0021368,COEXISTS_WITH,C0030567,201.0,SemMedDB,patf,dsyn
C0021107,USES,C0023870,201.0,SemMedDB,topp,phsu
C0021107,USES,C0011394,201.0,SemMedDB,topp,medd
C1457887,COEXISTS_WITH,C0277793,201.0,SemMedDB,sosy,fndg
C0026868,TREATS,C0030705,201.0,SemMedDB,topp,"humn,podg"
C0014834,PRODUCES,C0033684,201.0,SemMedDB,bact,"aapp,bacs"
C0004057,TREATS,C0155626,201.0,SemMedDB,"orch,phsu",dsyn
C1276996,TREATS,C0005586,201.0,SemMedDB,phsu,mobd
C0021740,STIMULATES,C0033684,201.0,SemMedDB,aapp,"aapp,bacs,gngm"
C0182400,USES,C0013812,201.0,SemMedDB,medd,mnob
C0872259,TREATS,C0038454,201.0,SemMedDB,topp,dsyn
C0023660,TREATS,C0030193,201.0,SemMedDB,"orch,phsu",sosy
C0031640,INTERACTS_WITH,C0018338,201.0,SemMedDB,aapp,"bacs,nnon"
C0175649,USES,C0457406,201.0,SemMedDB,medd,medd
C0185047,TREATS,C0030705,201.0,SemMedDB,topp,podg
C0185115,USES,C0016533,201.0,SemMedDB,topp,medd
C0002997,TREATS,C0010054,201.0,SemMedDB,topp,dsyn
C1123023,ASSOCIATED_WITH,C0221198,201.0,SemMedDB,bdsy,fndg
C0002766,TREATS,C0006826,200.0,SemMedDB,topp,neop
C0234985,COEXISTS_WITH,C0030567,200.0,SemMedDB,"mobd,patf",dsyn
C0872172,TREATS,C0030705,200.0,SemMedDB,"carb,phsu",podg
C0023607,TREATS,C0025266,200.0,SemMedDB,"aapp,horm,phsu",popg
C0679637,TREATS,C0006826,200.0,SemMedDB,topp,neop
C1273869,PREVENTS,C0019693,200.0,SemMedDB,hlca,dsyn
C0107103,ASSOCIATED_WITH,C0011581,200.0,SemMedDB,"aapp,bacs,gngm",mobd
C0086969,TREATS,C0011860,200.0,SemMedDB,hlca,dsyn
C0008328,TREATS,C0030705,200.0,SemMedDB,"aapp,horm,nsba,phsu","humn,podg"
