SUBJECT_CUI,OBJECT_CUI
C0915142,C0231528
C0065180,C0276648
C1373111,C0392618
C0531483,C0497327
C0002502,C1261473
C0044401,C0520777
C0034410,C0338396
C3652699,C0007820
C0037556,C0236780
C1176316,C0034012
C1831808,C0042029
C0038745,C0520777
C0005041,C0392784
C0070166,C0032269
C0066522,C0013595
C1718097,C0085682
C0025386,C2316304
C0008736,C0033581
C2742797,C0036202
C0052820,C0034012
C0376607,C0019348
C0065180,C0220994
C0023566,C0239946
C0069805,C0158996
C0032912,C0262380
C0057610,C0020428
C0055147,C0011974
C5848169,C1275687
C0048306,C0234974
C0066522,C0085083
C0052585,C0003850
C0028365,C0041364
C0036442,C0037383
C2826076,C0035309
C0006699,C0238644
C4726929,C0010666
C0005059,C0582415
C0075432,C0856169
C0013227,C0276075
C0011785,C0150045
C0007047,C0017168
C0033405,C0035344
C0001367,C0206504
C0123047,C2733598
C0909839,C0034069
C0016410,C0392445
C1831731,C0600142
C0065162,C0917796
C3661274,C0035468
C4683810,C0030567
C4550350,C0395818
C0029193,C0002351
C0949665,C0677607
C0242402,C0008350
C0717537,C0041351
C0079594,C0033777
C0087163,C0039240
C2698371,C0264515
C0027603,C0276648
C0286402,C0025293
C0012022,C0206141
C0076456,C2919522
C0028356,C0034063
C4033633,C0349506
C0245561,C0028326
C0288171,C0042024
C0057606,C1997322
C0016327,C0023269
C0040341,C0004945
C0020264,C0149911
C0022635,C0009443
C0066685,C0035305
C2828245,C0917798
C4279599,C1444855
C0546859,C0043352
C0050405,C0339507
C0069739,C0043388
C0663351,C0155626
C0059868,C0043144
C0005310,C0020615
C1171350,C0009319
C0069739,C0035436
C0717537,C0006060
C0136123,C0024535
C0074554,C0151721
C0040382,C0271578
C0011777,C0270425
C0064079,C0269658
C0020223,C0035579
C0042211,C0017661
C4726799,C0264115
C1257954,C0014013
C0052772,C0231403
C0066139,C0267390
C0025631,C0026603
C1176308,C0221406
C0079466,C0338873
C0050409,C0343804
C0007735,C1384606
C3541367,C0022548
C0286402,C0276089
C0393022,C0085786
C0795575,C0036220
C0003367,C0746102
C0009214,C1319317
C0015505,C0014347
C0536495,C0004610
C0060203,C0149893
C0065517,C0017661
C2698385,C0035439
C0546859,C0235238
C0036078,C0206141
C4310440,C0000880
C0040869,C0520676
C0014695,C0025289
C4301236,C0917799
C0008996,C0243002
C0073983,C0028326
C0065175,C0236663
C0007560,C0085786
C0012133,C0276085
C0005100,C0347176
C0700546,C0153027
C0078643,C0278139
C0086728,C0412850
C0038670,C1504336
C0526058,C0149985
C0017720,C0022658
C0033209,C0036220
C0036442,C0035344
C0085154,C0007947
C0031955,C0694549
C2825682,C0085612
C0077497,C0030757
C0529351,C0029134
C0058379,C0016867
C0040899,C0019088
C1832027,C0018021
C0299792,C0019151
C0120446,C1704231
C0065832,C0520679
C0008318,C1292758
C2001271,C0037036
C0526950,C0017418
C3490795,C0276725
C0529793,C1997322
C0066685,C0008350
C0068788,C0085649
C0027373,C0151874
C1700874,C0339932
C0036516,C0035854
C3659266,C0085074
C0060405,C0043167
C4522682,C0043121
C4548369,C0018801
C0014912,C0043144
C0064585,C0271568
C0126174,C0751362
C0036078,C0022575
C4683810,C0009768
C0007551,C0751956
C0068992,C0206754
C2605855,C0010043
C0043606,C0019345
C0068788,C0005684
C2742587,C0007682
C0971579,C1960870
C0907402,C0032285
C0003641,C0008679
C3661450,C0001627
C1098320,C2733595
C4301607,C0009186
C0165921,C0027424
C0246904,C0001206
C0025147,C0004604
C0094813,C0024291
C2825286,C0153256
C0246269,C0023646
C0043031,C0267176
C0070325,C1609538
C0010980,C0271093
C3852920,C0032024
C0007560,C0023241
C0070093,C0041364
C1871526,C1282500
C0052940,C0234974
C0724587,C0035455
C0033497,C1275317
C0020933,C0008513
C0069628,C0023524
C0242889,C0085166
C0529793,C0221013
C0070709,C1960870
C0008293,C3839346
C0017132,C0001207
C0070093,C1321482
C0002502,C0392445
C0037098,C4510691
C0017725,C0004153
C0076660,C0018801
C0066928,C0007112
C0066411,C0595921
C1956280,C0036341
C0013983,C0342985
C0015121,C0011615
C1566537,C0010032
C4045497,C0751074
C0075870,C1320547
C0016410,C0271066
C0675175,C0014121
C0020261,C1800706
C0003204,C0085166
C0164815,C0152967
C4541383,C0085682
C0038149,C0242383
C4726929,C0520777
C0042665,C0085207
C0060580,C0019099
C0006403,C1274321
C0379199,C0025874
C0005311,C0023290
C1562104,C0850149
C0014710,C0085074
C0591251,C0238463
C3272344,C0021141
C0039834,C0041912
C0008947,C0242855
C0008183,C0152068
C0017132,C1283620
C0041037,C0151449
C0016377,C0023968
C0016295,C0022116
C0039542,C1274321
C0025029,C4288754
C0022252,C0008311
C0772395,C0156543
C0140594,C2242472
C0008402,C0027927
C0057605,C0347950
C0001041,C0034067
C3714801,C0570328
C0028156,C0263678
C0007551,C0162568
C0092801,C0276926
C2981308,C0012634
C1722267,C0023524
C2917359,C0021400
C0109002,C0011269
C0043481,C0343833
C1508750,C0153601
C0028073,C0014742
C0023556,C0023283
C0000946,C0741292
C0005038,C0018099
C2982078,C0013395
C0008290,C0206141
C0065374,C0003850
C0081876,C0037317
C4018471,C0566602
C0037508,C2733595
C0062106,C0343378
C1142985,C0275761
C0040899,C0007222
C0070563,C2349530
C0879427,C0442874
C0010961,C0009377
C0002083,C0009088
C0002499,C0014013
C0003448,C0701163
C0005099,C0011630
C0546859,C1868889
C0069760,C0342527
C1455147,C0019099
C0243449,C0011849
C1172636,C0007222
C0023870,C0559470
C0002697,C0021603
C1443650,C4708088
C0165032,C1269683
C0110462,C0241961
C2586675,C0033774
C0033209,C0271429
C2348308,C0221023
C0216231,C0153594
C1832027,C0878773
C3502471,C0275959
C0043481,C2711256
C0102840,C0269050
C0142825,C0235329
C4550351,C0341439
C0028360,C0041228
C3489575,C0041341
C0541155,C0001207
C0360714,C0035204
C0018312,C0006848
C0040899,C0024286
C0724693,C0152965
C0140591,C0008354
C1533126,C0349506
C1876229,C0008350
C0012091,C0036202
C0065870,C0036508
C0075007,C0156543
C0054234,C0343378
C0050559,C0035220
C0042682,C0037199
C1723401,C0346161
C0257685,C0017609
C0245194,C0153246
C0137984,C0034067
C0035976,C0751434
C4080053,C0015967
C0052865,C0151908
C3489682,C0242488
C0962603,C0475811
C0056732,C1527336
C0754188,C4708167
C0006982,C0747256
C0025625,C0231403
C2001867,C0006114
C0129975,C0236780
C0012694,C0024534
C0733796,C0041341
C0038687,C0005586
C0010523,C0030920
C0065760,C0013395
C0074554,C0039483
C0056391,C1274988
C0718043,C0341106
C1120386,C0600142
C3712232,C0001126
C3252090,C0022568
C0012341,C1827301
C0020740,C0151636
C0057258,C0856695
C0030812,C0152964
C0058379,C0026838
C2825622,C0476089
C3652561,C0347176
C0003138,C0275842
C0301366,C0031090
C0674432,C0153227
C0245561,C0034902
C1120386,C0003873
C0046948,C0264714
C0244656,C0022104
C0068377,C0019151
C0071132,C1827301
C0082608,C0403643
C0165631,C0271084
C0051241,C0007137
C0671970,C0149523
C0015980,C0345904
C0123043,C0010380
C0053792,C0342731
C1313052,C0553580
C0014405,C0085682
C0534191,C0267390
C3652618,C1328252
C0903411,C0010417
C0013036,C0035793
C0076275,C0006142
C0053071,C0010691
C0143083,C0040156
C2930696,C0007117
C0058415,C0031069
C1831731,C0232849
C0003299,C1269683
C4079805,C0011606
C0085154,C0001175
C0030576,C0080274
C0537270,C0042485
C0012132,C0153240
C0058445,C0851578
C0208216,C0013295
C2919267,C1704231
C1997549,C0917801
C0004521,C0271650
C0001655,C1861172
C0023870,C1563054
C0021978,C0043167
C0008777,C0206525
C0006388,C0020514
C0043047,C0269050
C0301373,C0010691
C0014987,C0158996
C2825682,C0035455
C0020933,C0042769
C0006376,C0014836
C0012968,C0039503
C0171447,C0002395
C0026056,C0151449
C0292819,C3203547
C0795712,C0751964
C0813622,C0012634
C4726900,C0520577
C0030071,C0856695
C0027302,C0002438
C1276807,C0087086
C0003639,C0030758
C0025677,C0019196
C3711911,C0014553
C0002006,C4687714
C0953467,C0151482
C0068334,C1704431
C2828290,C0003850
C4505508,C0010823
C2973446,C0027947
C4524315,C2937222
C1506770,C0238111
C0059714,C0035021
C0065767,C0275555
C0014479,C0002871
C0023961,C0014553
C0053229,C0024291
C0023566,C0008350
C0003299,C0085394
C1999375,C1269683
C5435024,C0032460
C0095278,C0025874
C0078811,C0039082
C0872913,C0010417
C0070709,C1531702
C0070620,C0262380
C0014912,C0006848
C0106291,C0085159
C1703334,C0008049
C0025611,C0019151
C1441129,C0013371
C0377349,C0025293
C0379881,C0042135
C0036079,C0275842
C0040349,C0854248
C1176306,C0010043
C0596087,C0686347
C4045491,C0020179
C0072225,C0008049
C0006464,C0401160
C0055729,C0002170
C0030520,C0002066
C0042665,C0002382
C0040160,C1260710
C0016299,C0025306
C5139890,C0154830
C0090306,C0007134
C0293359,C0010346
C0017970,C0003469
C4731850,C0154841
C0054270,C0559470
C0068992,C0030809
C0034392,C0023890
C0034245,C0024198
C0048470,C0025295
C0937932,C0008582
C0206460,C0085278
C0353697,C0585362
C4726900,C0341106
C0037707,C0596170
C0037533,C0238452
C3709760,C0002880
C0002563,C0020437
C0717758,C0005586
C0304571,C0019202
C0066700,C0267055
C4519728,C0003862
C0015980|3439,C4722085
C0066837,C0034686
C0022265,C0004245
C0076456,C0021670
C4050579,C0401149
C1171274,C0025202
C4045974,C0034734
C0069717,C0554628
C3652644,C0563269
C1170000,C0154830
C0029105,C1134719
C0074769,C0036262
C0663241,C0007847
C0070592,C0700502
C0541315,C1260899
C0032334,C0339573
C1099776,C0086445
C0058978,C0149704
C0009014,C0948089
C0018927,C0024110
C4301607,C0917798
C0041044,C4303663
C4746084,C0006309
C0004969,C0267390
C0036579,C0235025
C4505511,C0019360
C1330622,C4304383
C0018988,C0559470
C0071972,C0022570
C3713906,C1704231
C0036579,C0346974
C0031638,C0030757
C0756081,C0154246
C0025815,C0342826
C0025405,C0024419
C0008736,C0152081
C0025029,C4721209
C0012702,C0013595
C0063841,C0042133
C0965618,C0234925
C0003448,C0004030
C0242912,C0018790
C0296800,C0577709
C0066005,C0154841
C2697961,C0038358
C0169964,C1527336
C4079208,C0233494
C1691209,C0017205
C0053817,C0016470
C0026400,C0042485
C0041098,C0006666
C0108101,C0030446
C0001040,C0043352
C2699709,C0271623
C0011185,C0011881
C0085228,C0267390
C0379135,C4687714
C0085297,C0025874
C0058895,C0020626
C0016383,C0042487
C2699758,C0009377
C0003015,C0019158
C0022322,C0031572
C0034414,C0006181
C0074769,C0019348
C0005064,C0037195
C0073374,C0000809
C0015505,C0035436
C0123163,C0393764
C0060389,C0036202
C1099776,C0029134
C0042105,C0153252
C0007551,C0154830
C0000378,C0035793
C0086130,C0019372
C4549503,C0275979
C0011705,C0270425
C0032901,C0013390
C4542171,C2717865
C3273827,C0024790
C0206255,C0029456
C0078839,C3874358
C0005096,C0546999
C0771436,C0020437
C0127615,C1960639
C0301527,C0026838
C0616274,C0677607
C2714632,C0153579
C1562242,C0009766
C0065767,C0238644
C0206255,C0751074
C0935929,C0023440
C0051510,C0029134
C2353244,C0023890
C0012525,C0039503
C4080052,C0001264
C0038418,C0949083
C0178601,C0000814
C0005740,C0042847
C2744960,C0156543
C0040976,C0270846
C0007299,C0745136
C0020268,C0221032
C0020404,C0035328
C0033447,C0041466
C0039623,C0243002
C0359086,C0263353
C0000545,C0036421
C1566826,C4302554
C0304347,C0022116
C4278463,C0155877
C4743552,C0342527
C0014942,C0024440
C1120106,C0524688
C0076891,C0039240
C0953467,C0035468
C4519232,C0268381
C0050403,C0035455
C4301607,C0339293
C0016365,C0267055
C0059862,C0151874
C0132326,C0339498
C0060231,C0037299
C1959590,C0085697
C0030071,C0338873
C0003392,C1272017
C0006675,C0035793
C0012968,C0751434
C0676831,C0036285
C0014938,C0854211
C0022245,C0242488
C0085154,C0267919
C2348241,C0263283
C0006949,C0026961
C0032901,C0149985
C0001645,C0038166
C0393022,C0020541
C0005100,C0021364
C2973895,C1276092
C0095278,C0020649
C0011824,C0520679
C0013092,C0239295
C0772395,C0041909
C3853839,C0038437
C3852217,C1275684
C0045093,C0032285
C2717561,C0376358
C0771221,C0235063
C0008269,C0008049
C0028005,C0001403
C0935929,C0038454
C0010980,C0014179
C0010934,C0010481
C0014025,C0745136
C0772501,C0014836
C0018242,C0264115
C0050405,C0519030
C0028126,C0275979
C0003442,C0274726
C0001648,C0023283
C0056732,C0040896
C0025840,C0004352
C1872427,C2919522
C0055897,C0030809
C0015491,C0043388
C0040263,C0343730
C0031979,C0008350
C0963398,C0027819
C0023863,C0038166
C0012403,C0033975
C3896940,C0016053
C0036071,C1960925
C0771535,C0038363
C0012383,C0036508
C0039512,C0233794
C0002615,C0039133
C0145185,C0036271
C3501981,C0271093
C0025152,C4040491
C0032483,C0750979
C0050066,C0472713
C0733758,C0025294
C4079805,C1262117
C0011786,C0243002
C0070895,C0034012
C0008296,C2316460
C0672596,C0268124
C1739462,C0032308
C0718043,C0276064
C0054235,C0242383
C0031979,C0032024
C0724614,C0037195
C0065834,C0085253
C0244713,C0042029
C0031412,C0949083
C0007561,C0009443
C0071105,C0029291
C0025217,C0039082
C0031469,C1720498
C1171274,C0158996
C0351000,C0343386
C0242402,C0031946
C0171302,C0231403
C0008783,C0264490
C0012091,C1720135
C0002199,C0085612
C0018513,C1273489
C0043474,C0152515
C0027996,C0032994
C1565750,C0006848
C0038722,C0153594
C0771259,C0004245
C0128513,C1269831
C1144403,C0205944
C0007248,C0014742
C0262964,C0008354
C0024977,C0396072
C0724587,C0153216
C0002502,C0012546
C0001911,C0524909
C0016967,C4040491
C4078806,C2349530
C0017845,C0002390
C0216971,C0043167
C0087163,C0017661
C3492889,C0023474
C0011816,C0268381
C0056519,C0014553
C4078701,C0020445
C0021186,C1632842
C0071132,C0005699
C0642228,C0003811
C0054670,C0021167
C4694272,C0027022
C0076080,C0238463
C0029997,C1632842
C2974540,C0240066
C0003290,C0271561
C0525227,C0032371
C0040209,C0007820
C0018312,C1274470
C0004975,C0014013
C0762737,C0035412
C0025380,C0241910
C3653146,C0023646
C0289779,C0036980
C0087161,C1318543
C0057610,C0235267
C4064080,C0151686
C0028040,C0004245
C0903898,C0027497
C0070709,C0424620
C0600203,C2585890
C0066412,C1998329
C0242402,C0009450
C0040341,C0014547
C0851344,C0678222
C2931926,C1563054
C0000378,C0152020
C1567130,C0276755
C0108101,C0019202
C4224790,C1275126
C3886731,C0151482
C0126174,C0233485
C0033215,C0026393
C0003211,C0041466
C0025153,C0040053
C1276807,C0349464
C0257190,C0011847
C0055860,C0153196
C0304571,C0017661
C3501358,C0080203
C5222004,C0002965
C4524703,C1336827
C0379149,C0035435
C1721339,C2316212
C0060201,C0403398
C4291320,C0025294
C3491331,C1504336
C4519536,C0085652
C1869620,C0039614
C4726677,C3163939
C0732165,C0221154
C0054120,C0275804
C0033399,C0272325
C2744790,C0019243
C0041030,C0393760
C1882138,C0034186
C0543448,C0014518
C0123047,C0014544
C1721339,C2937225
C0005301,C0085253
C0005525,C0028754
C0663351,C0856695
C1957370,C0029118
C0029983,C0221002
C0718043,C0010692
C0014479,C0025007
C0006809,C1608973
C0039925,C0024586
C0207683,C0162533
C1276807,C0023968
C0060237,C0014553
C3536880,C0854211
C0038317,C0409959
C1958126,C0014121
C0242708,C0010823
C0055881,C0149931
C0037663,C0278139
C2697961,C0206062
C0018513,C0039614
C0288672,C0347950
C0027348,C0039103
C0071105,C1272017
C4287804,C0267436
C0005035,C0948008
C0149368,C0009773
C0054670,C1260917
C0000983,C0013312
C0071129,C2267227
C0543448,C1263846
C1533126,C0030568
C1876226,C0016167
C0076890,C0020445
C0054094,C0039133
C0005522,C0019163
C0076653,C0085413
C3661315,C0023343
C0053881,C0152253
C0012265,C0009773
C0732165,C0085394
C0027996,C1960870
C0002615,C0007193
C0007738,C0275842
C0040377,C0577690
C0053799,C0042900
C0002932,C0036337
C0006979,C0936215
C0055015,C3536984
C3658210,C0013884
C2348066,C0238462
C0209315,C0029001
C0053817,C0338395
C2714632,C1142420
C0718043,C0278140
C0001655|5443,C2242472
C0052772,C0751495
C0282519,C0031190
C0302837,C1135868
C3491974,C1261469
C4524703,C0149526
C0001465,C0003868
C0253355,C3698411
C2973895,C0000786
C4542172,C0867389
C0030092,C1960924
C0043474,C2733598
C0391001,C0043092
C4287804,C0015503
C0085208,C0149966
C0376541|2056,C0231528
C0028157,C0243001
C0016384,C0085631
C0011145,C0020615
C0013983,C0149704
C0006230,C0278152
C4291409,C0563269
C0165703,C0042109
C0062648,C0008582
C0069753,C0342731
C1134681,C0346421
C0020196,C0587044
C0076107,C1276092
C0023992,C0856169
C0078643,C1272826
C0061323,C0031350
C0006280,C2733598
C0012798,C1260880
C0164155,C0005683
C0287041,C0086651
C0065023,C0016204
C0033399,C0024894
C0043328,C0085682
C0908935,C0153240
C0052761,C0079774
C0537439,C1320547
C0058379,C0042485
C0009053,C0349649
C0068485,C0004604
C1700695,C0153193
C3886073,C0234133
C0004015,C0008311
C4519740,C0013537
C0673470,C1800706
C0055900,C0267963
C0034239,C0011615
C0004599,C0024623
C0007080,C0086227
C3852671,C0264490
C0027324,C0264515
C2983945,C1288351
C1831828,C0342634
C0000378,C0085083
C4726970,C0022972
C0061330,C0020501
C0043611,C0042842
C0015506,C0149966
C0969324,C0261486
C0075262,C0030758
C0068992,C0339293
C0016368,C0027721
C0116074,C0085074
C0025659,C1828079
C0054201,C0578870
C0066412,C0035457
C0019134,C0153240
C0076092,C0342634
C0052430,C0263353
C0085170,C1274321
C0036071,C0392164
C0050451,C0239295
C0053526,C0023465
C0383429,C0153633
C0949665,C1264606
C0003211,C0751122
C4519317,C0401160
C0042646,C0016867
C0011786,C0442867
C0068377,C1609535
C1696547,C0007129
C0018034,C0011881
C0001911,C0015652
C0145106,C0406326
C1172734,C0917799
C0040866,C0149931
C0216231,C0042165
C0042845,C0264490
C0379149,C0029076
C4726765,C1278807
C0175022,C0153289
C0006400,C0029076
C0031444,C1561643
C2697961,C0037354
C0003445,C0878544
C0018305,C0042373
C1882138,C0017205
C3661315,C0395818
C0282386,C0278140
C0068367,C0024534
C0937917,C0025289
C0040263,C0019212
C0072916,C0271093
C4086264,C0011974
C0032831,C0011860
C0015620,C0751495
C3852726,C0343532
C0252643,C1504336
C0595265,C0242584
C0020404,C0010674
C0243449,C0587044
C0245194,C0153303
C0060201,C0221765
C0050521,C0014547
C2353244,C0034069
C0059714,C2887096
C0002556,C0158996
C1959590,C0016167
C0872285,C0854211
C0065374,C0152946
C0007077,C0008370
C2746078,C0392164
C0129022,C0007137
C0055147,C0019655
C3658210,C0153601
C0062941,C0348868
C0068700,C0343402
C0062648,C1800706
C0026259,C0029401
C2713632,C0013404
C0048306,C0035222
C3714499,C0349649
C0753287,C0001126
C0040979,C0423673
C0013547,C0019342
C0074774,C0919659
C0076653,C0023281
C0007559,C0007134
C0085228,C1562543
C0055904,C0026948
C0001046,C0476089
C0050436,C0020550
C0603972,C0342543
C0041249,C4288754
C0025152,C0423775
C0114873,C0011616
C0041536,C0000809
C4519269,C0027708
C0025859,C0019069
C0030095,C0008526
C0024472,C0700053
C1876226,C0020538
C0117996,C0012546
C1176315,C0149893
C0031007,C0014553
C0021246,C0030578
C0007538,C1135868
C4550351,C0023381
C0029193,C0702166
C0078794,C0007134
C0033447,C0392190
C0003639,C1623040
C2713632,C0017536
C0039832,C0019196
C0065835,C0030567
C0907850,C0153195
C0016384,C0000809
C0095278,C0023886
C0012133,C0006111
C0257190,C0153254
C2825682,C0085436
C2936870,C0302592
C1948068,C0235063
C0022154,C0002895
C1742789,C0275652
C0376160,C0029106
C4541383,C0024588
C4301624,C0154301
C0075503,C0039520
C1700683,C0221154
C3834170,C0154841
C1532225,C0001207
C0718043,C0948265
C3490795,C0686068
C0039902,C0154640
C0534191,C0016665
C0216660,C0151721
C0008161,C0679225
C0030883,C0019069
C1948068,C0008677
C0005320,C0152499
C0604284,C0421162
C0012091,C0020621
C0114873,C0025007
C0591251,C0276089
C0038792,C0872054
C0011479,C0392190
C0289313,C1260899
C4535718,C0730607
C0025826,C0010043
C0002641,C0442874
C0218986,C0020458
C4519536,C0151740
C0060241,C0028754
C3659266,C1096063
C0210630,C0153303
C0039840,C0030319
C0030350,C2936781
C0060194,C0349464
C1721339,C0019372
C1956497,C2960008
C0108938,C0426639
C0008996,C0007193
C0005311,C0276089
C0718043,C0343886
C0051691,C0007131
C0016278,C1275687
C0038670,C0042548
C0060240,C0024790
C0021978,C0011854
C3658667,C1997351
C0167117,C0155862
C2825622,C0018021
C0062648,C0238462
C1313616,C0040896
C0036079,C0014356
C0032901,C0017168
C0014695,C0020474
C0068788,C0400968
C3859426,C0276754
C0762662,C0342257
C0015827,C0741292
C2980094,C0018621
C0757422,C0948245
C0065760,C0520577
C4056441,C0275842
C0021641,C0026705
C0076891,C0524910
C0053336,C0025202
C0054094,C0152946
C0076456,C0018802
C0068395,C0043116
C3177235,C0029396
C0052416,C0027022
C0066535,C0017612
C0246719,C0030305
C0062076,C0554628
C0008183,C0023281
C0376560,C1142420
C0034417,C1168250
C0018513,C0524851
C0717900,C0151908
C0069765,C0043208
C0025611,C0238198
C4519199,C0007102
C0025598,C0349506
C0851342,C0263678
C1337242,C2894027
C0541155,C0267390
C0074393,C0019829
C0002164,C0032749
C2934193,C0015934
C0004320,C0152171
C4524315,C0858318
C0907349,C0856169
C0062922,C0600177
C0164674,C0085109
C0012383,C0034886
C0114875,C0025293
C2348241,C0153252
C0033405,C2349994
C1512474,C0581377
C0771655,C0002831
C1611934,C0041648
C4330502,C0019202
C0024472,C0275652
C0757422,C0025874
C0068314,C0019080
C4724806,C0024419
C3181682,C1096063
C4694273,C0175167
C0006055,C0856169
C0004609,C0079744
C0076829,C0019088
C0123163,C0006848
C0813622,C0152499
C0301373,C0038363
C1705480,C0406482
C0117996,C0220987
C2606637,C0151908
C3489748,C0026946
C5222004,C0029106
C0004259,C0022660
C1172636,C0340354
C0011705,C0152253
C0032334,C0027831
C0050403,C1276801
C0004320,C0238463
C0076295,C0009377
C3657270,C0022951
C0084572,C0002171
C0011816,C0022340
C0242896,C0267963
C0380393,C0036337
C4291409,C0000810
C0058344,C0276085
C0021547,C0271066
C0028193,C2960008
C1271481,C1531702
C0107497,C1263846
C1570906,C1608973
C3177235,C0154639
C0030895,C0016412
C0167117,C0149985
C0718050,C0023449
C2698280,C0233494
C0057626,C0150055
C0059874,C0008677
C0059623,C0149871
C0003448,C0153303
C0006931,C0003175
C3273401,C0004364
C0006949,C1274470
C0062106,C1827301
C0301409,C0023269
C0004906,C0006287
C0028735,C0264716
C0016564,C0242383
C0042402,C0242350
C0074391,C0729772
C0050175,C0085083
C0078442,C4687714
C4045511,C0001957
C0025631,C0010690
C0388753,C0238284
C4691680,C0006267
C0616274,C0011991
C0058056,C0023817
C0525079,C0457949
C0025380,C0233794
C3179549,C0149704
C0663733,C0235267
C0008269,C0221765
C0061366,C0018790
C1684405,C1290884
C0066282,C0010068
C0028902,C0003615
C0966225,C0013312
C0012291,C0085159
C2930789,C0271790
C0126777,C0035439
C1832027,C0032308
C0042291,C0024535
C0027603,C0272230
C4704728,C0013295
C0037098,C0265110
C0083701,C0271051
C0011705,C0004943
C0540776,C0919659
C0037111,C0021099
C0039832,C0007138
C0072768,C0398775
C0301304,C0011882
C2353951,C0007137
C0772056,C0342882
C0077004,C0004245
C0717550,C0016436
C4055380,C0423775
C0015980|3439,C0027849
C0011824,C0009377
C1562036,C0020619
C3652852,C0010308
C4301781,C1510471
C3652618,C0013428
C4044947,C0080274
C4043480,C0005940
C0043355,C0030499
C0041920,C0520679
C0015840,C0019147
C0066700,C0159020
C0040373,C0011644
C0075503,C0036271
C0013084,C0221392
C0013030,C0238122
C3653316,C0013404
C0048504,C0042133
C0001644,C0401149
C4329353,C0034065
C0165032,C0272199
C0046100,C0023890
C0208216,C0154640
C2713595,C0014544
C0015137,C0018133
C0007557,C0153027
C1443650,C0276754
C0016327,C0020514
C0018312,C0006666
C0048808,C1278807
C3642427,C0033845
C0052416,C1272017
C0286382,C0026838
C0005525,C0079487
C4079582,C0040156
C0011892,C0042870
C0071129,C0154639
C3818700,C0043121
C0001927,C0243002
C0042866,C0678236
C1321596,C0017601
C0666743,C0156543
C2828290,C0156677
C2975435,C0029443
C3834170,C0015230
C0059862,C0341439
C3709760,C0577690
C0078839,C0520679
C0078836,C0238061
C1120106,C0037299
C4044947,C0022573
C0042679,C0007787
C0069709,C0027708
C0108938,C0033975
C0060825,C0022575
C0006464,C0013390
C0003166,C1536220
C0044410,C1384606
C0019588,C0006271
C0376261,C0023269
C0672663,C0040250
C0966225,C0577709
C0017890,C0263353
C0013162,C0023449
C0025815,C0042109
C0595726,C1274469
C0001911,C0272230
C0022251,C0175167
C0070895,C0039103
C0010961,C0393760
C0076126,C0014869
C0055877,C0678222
C0014704,C4543165
C2698280,C0346976
C3181682,C0004943
C0030032,C0006181
C0039771,C0014549
C0750848,C0085656
C0006699,C2316212
C0108342,C0005283
C4522682,C1328504
C0136123,C0029134
C3529928,C0243002
C0076126,C0157749
C0257685,C0018799
C0026457,C0001264
C0053105,C0018621
C1609165,C0022575
C1299007,C0007847
C0066101,C0034686
C0257190,C0029077
C0015491,C0343378
C0027603,C0020683
C1570906,C0038395
C3266849,C0156543
C0003209,C0271084
C0025677,C0040460
C0289313,C3163899
C2183766,C0263283
C0025575,C0035086
C0108111,C0392784
C1113707,C0022408
C0733470|3439,C0022602
C0540694,C0677607
C1831731,C0406326
C0012093,C0272373
C0039736,C0007384
C2987429,C0020443
C0034414,C0031350
C0012968,C0004238
C0070325,C4038730
C0053817,C0497327
C0376637,C0027708
C0002333,C0018021
C0011707,C0025637
C0079594,C1531702
C0528023,C0238061
C2981308,C0153240
C0002475,C1274469
C0007036,C0339296
C0042523,C0031350
C0935989,C0007384
C0209315,C0275842
C0057257,C0011884
C3537192,C0087086
C0165312,C0267167
C3899947,C0033038
C2698764,C0475811
C2976303,C0406526
C0535459,C0018790
C0003620,C0031154
C0053523,C0002171
C1619966,C4038730
C0012086,C0002892
C0057144,C0149925
C2350948,C2960008
C0146337,C0038454
C0022154,C0152030
C4706204,C3163939
C0060282,C0001206
C0041479,C0206754
C0076189,C0220756
C0011786,C0235063
C1703334,C0393772
C0537147,C0010692
C0073994,C0011581
C1948374,C1563054
C0059752,C0581358
C0012522,C0016053
C0058425,C1290884
C0754647,C0155440
C0032375,C0040264
C0939237,C0011606
C0376160,C0035597
C0014921,C0275794
C3696416,C0020474
C4731737,C0271568
C0700599,C0149948
C0007047,C1260911
C0043355,C0006287
C1113707,C0020630
C0025854,C0018671
C0304509,C0013238
C0076107,C0751074
C2935023,C0036916
C0044401,C0149516
C0062648,C0276085
C0006809,C0035435
C0060234,C0023786
C0244656,C0729587
C0060274,C1142132
C3818700,C0282488
C3529352,C0156677
C0019453,C0027819
C0164386,C0040015
C4548848,C0232849
C0001617,C0524909
C3713906,C0004245
C0011145,C0010666
C0163055,C0027662
C0016860,C1561643
C0103045,C0020550
C0032375,C1318543
C0060240,C0011615
C0000473,C0016867
C0068367,C0563269
C0286738,C0023976
C0022625,C0039263
C0108139,C4543165
C0030077,C0017605
C2980091,C0149985
C0012798,C0238061
C1176306,C0008370
C3490329,C0152946
C0969589,C0086445
C0050405,C1621958
C1435444,C1274323
C0051923,C0010691
C0055881,C0035435
C0005100,C0085580
C0281351,C0016470
C0724579,C0281361
C1700874,C0042974
C0007554,C1318559
C0068367,C0238462
C0004599,C0598608
C0040160,C0276226
C0164674,C1145670
C0022625,C0678236
C0012125,C0751362
C0055021,C0018889
C0005013,C2887084
C0071304,C0040015
C0052761,C0003873
