SUBJECT_CUI,OBJECT_CUI
C0087163,C0020456
C0290883,C0393735
C0060277,C0006287
C0376607,C0017574
C0041038,C0153240
C0053792,C1290159
C0020336,C1319317
C1832049,C0000821
C2348308,C1561643
C4505508,C0085253
C1873633,C0032994
C0069776,C0878773
C0073096,C0023269
C0031441,C0019151
C0001655|5443,C0275982
C0007077,C0027849
C0051923,C1704231
C0939237,C0600041
C0077081,C0023052
C0057606,C0242459
C0000956,C0264515
C0047625,C0003125
C3490795,C1290884
C0012125,C0220987
C0301375,C0038013
C0886658,C0020676
C2827241,C0267436
C0037556,C1288351
C0965129,C0023473
C0055467,C0027927
C0025153,C4708088
C0936150,C0221392
C0066685,C0206062
C0052759,C0042135
C0003385,C0016053
C0030125,C0016167
C1120106,C0474368
C0085237,C0040553
C0012522,C1719906
C0076660,C0009186
C0279175,C0023786
C0055147,C1861172
C0000970,C0035309
C0079594,C0152967
C0110462,C0221023
C0027358,C0035344
C0673470,C0024535
C0076126,C1998329
C0060483,C0271084
C3537192,C0009768
C0031469,C1384600
C0016282,C0042875
C0072828,C0019372
C0001268,C0039263
C0010980,C0423234
C0003166,C0029453
C0074554,C0007384
C0126174,C0080274
C0012694,C0205944
C0055819,C0040553
C0037982,C0017665
C3492889,C0040147
C4519232,C0184567
C2605855,C0041466
C1101148,C2316212
C0165032,C0345468
C2351042,C0423775
C0024547,C0006848
C0081408,C0015652
C0025659,C1720135
C0071972,C1273489
C0013832,C0855095
C1445578,C0750979
C0615823,C0020635
C1997549,C0036992
C0017631,C0242429
C1959590,C0275793
C0006405,C0275566
C0040125,C2937225
C0085154,C0341439
C0027353,C0854215
C1456409,C0036205
C0041479,C0020428
C3859426,C0010054
C1873633,C0031046
C0120446,C0341503
C0000545,C1263846
C2604635,C0020476
C0040377,C0000880
C0052946,C0038363
C0028193,C0033860
C1562292,C0014549
C0030895,C0684256
C1445578,C2585890
C0534301,C0033038
C3653320,C0027721
C4287815,C0598608
C0053523,C0013537
C2974521,C2894027
C0002555,C0149893
C0017725,C0546999
C0038880,C0339932
C0872285,C0035439
C2607479,C0007138
C4482908,C0020625
C0032911,C0242488
C0140610,C0149523
C2348593,C0334634
C0036579,C0030848
C0003364,C0497327
C0015121,C0027497
C0003451,C2215257
C0540776,C0016053
C0137984,C0238052
C0060240,C0036323
C0033429,C0149516
C3885063,C0349790
C0014479,C0917799
C0055003,C2316460
C1567130,C0027424
C0011812,C0019088
C0020740,C0400877
C0040778,C0027947
C0039834,C3203356
C3652561,C0041408
C4547051,C0013384
C0677829,C0740441
C0063584,C0036472
C0526399,C0702166
C0018304,C1303258
C0541746,C0041227
C1443923,C0040560
C0006464,C0032994
C1142933,C0021141
C2001867,C0034902
C0175022,C2931187
C3642427,C1275126
C1527027,C0005743
C0037707,C0002351
C0526950,C0242379
C4549503,C0342985
C0303029,C0037299
C0002680,C4722085
C0772241,C0520676
C0002607,C0011269
C0765538,C0024115
C0904505,C1274355
C0173083,C0265110
C0002335,C0152515
C4079208,C0270846
C0069709,C2894027
C0937950,C0239295
C0061387,C0024623
C0039512,C0004031
C0010547,C0001207
C0055881,C0002351
C0023870,C0409959
C0076804,C0004943
C0062922,C0079774
C0040845,C1283620
C0525079,C0032269
C0022487,C3163829
C0002844,C0020474
C0350998,C0276648
C0117996,C1827266
C0065870,C0026705
C0293359,C0694549
C0253563,C4708167
C0540776,C0085437
C0071649,C0271084
C3657824,C0023968
C4317559,C0238425
C0005025,C0035309
C0055003,C0014547
C0018242,C0038525
C1562104,C0014347
C0008293,C0221154
C1445578,C0037383
C2350948,C0032290
C0022957,C0238061
C0168273,C0034065
C0079466,C0600177
C0038710,C0152253
C4691680,C0023443
C0025241,C0007789
C0007550,C0039131
C1443650,C3536984
C0030557,C0005697
C5433947,C4510691
C4078701,C0002963
C0281351,C0000814
C4056441,C0016204
C0302210,C0010674
C0074722,C0031572
C0531483,C0029458
C0057610,C4038730
C0008838,C0338873
C0292818,C0242429
C0939241,C0275804
C0023556,C0003962
C0004259,C0042870
C0085379,C0006057
C5139788,C1960870
C1505698,C0041364
C0129975,C0023440
C0070592,C4275067
C0020740,C0041321
C0070549,C0031350
C3273719,C0029458
C0016967,C0236780
C3652699,C0040592
C0013036,C0019158
C0754659,C0349774
C4475875,C0152946
C4317244,C0038013
C0021246,C0740394
C1134659,C0003950
C0079594,C0035597
C2713595,C0850624
C0011015,C0343467
C0074774,C0949083
C0051510,C0456107
C4519213,C0339573
C0057144,C0040127
C3885145,C0272285
C0717537,C0019348
C1700683,C0024449
C4550351,C0038220
C2001572,C0406326
C0663182,C0271932
C0028741,C0400966
C0021978,C0030446
C0137996,C0040262
C0069760,C0156543
C0061366,C1303258
C0006668,C0085682
C0937851,C0524851
C0048038,C0042998
C0127615,C0035597
C0016366,C0521173
C2001572,C0085649
C0302210,C0151740
C0023726,C0005940
C3653501,C0339498
C0066682,C0221406
C0036516,C0085394
C2348308,C0153216
C0068788,C0409959
C0025147,C0271093
C0071304,C0854215
C0058895,C0004945
C0065832,C0014836
C4542172,C0341558
C5433947,C1321756
C0005100,C0156543
C0055568,C0398686
C1161346,C1261256
C0085208,C0013264
C0034403,C0678222
C0066682,C0023290
C0042313,C0039614
C0016277,C0948089
C0002640,C0014869
C3272640,C0238298
C0032601,C0035243
C0033124,C0018081
C3653122,C0032285
C0042210,C0159020
C0178601,C3241937
C1955474,C0277528
C0076110,C0020473
C3501358,C0042109
C0011182,C0014488
C0085297,C0005940
C0248719,C0343804
C0164155,C0022548
C0771311,C0014733
C0052430,C0008679
C0079856,C4275067
C0031463,C0004153
C2926735,C0269658
C0002555,C1282500
C0116074,C0023381
C0109002,C0220756
C0003138,C0520676
C0010347,C0079744
C0017720,C0019345
C0209315,C0034735
C0249458,C0085109
C1506770,C0038013
C4042342,C0153227
C0292819,C0011615
C0022251,C0022568
C0065832,C0236663
C2045867,C0152068
C0078836,C0339170
C0068334,C0746883
C2987648,C0917796
C0123677,C1720498
C0016294,C1275317
C0066677,C0242350
C1299007,C0850149
C2926735,C0016167
C0001443,C0855095
C0055775,C0340970
C0286402,C0162568
C0007557,C0021311
C0068377,C0152964
C0031392,C0024623
C0074774,C0003950
C0001041,C1112209
C0028476,C1609535
C0040379,C0085652
C2607886,C0021167
C0733758,C0008149
C1664205,C1260911
C4550351,C0086445
C0292819,C0007384
C0207683,C0037383
C0046948,C0677659
C0140575,C1692886
C0059714,C0271568
C0038745,C0041909
C0012010,C0152973
C4086553,C0007384
C0304509,C0024586
C0065936,C5203670
C0025942,C1800706
C0129975,C0021361
C0016375,C0034902
C2931927,C0002831
C0014964,C0038379
C0065760,C0020619
C0020811,C0524851
C0025624,C0015371
C1176315,C0030757
C0770560,C0002874
C0123163,C0034069
C0246904,C0021311
C0063433,C0025007
C0531104,C0035309
C1373120,C0162311
C0073601,C0342543
C0006400,C0024115
C3661283,C0153216
C0069776,C0033581
C0671970,C0235480
C3852684,C3875321
C0075770,C0020473
C0002658,C0086445
C0140610,C0035309
C1276807,C0006309
C0002475,C0019360
C0110462,C0040560
C0071809,C0346161
C0005575,C1960925
C2917359,C0949690
C0005525,C0001264
C0001655|5443,C0002418
C0003445,C0004352
C0016377,C0085109
C0032143,C1319317
C3661450,C0271693
C0971023,C0162836
C4519323,C0042510
C1453642,C0002986
C0164815,C0043116
C0001443,C0000880
C0070549,C0014550
C0914729,C0151740
C0054015,C2711653
C0057301,C0033860
C0209738,C3839346
C3659310,C0002965
C0149368,C0011581
C0025382,C0022577
C0012582,C0021116
C0971023,C0033860
C0009079,C0153252
C0025029,C0011884
C0038722,C0011881
C0035100|5972,C0221074
C0070709,C0018889
C0006809,C0345468
C0030812,C0041952
C0020934,C0949690
C1120386,C0031046
C0068483,C0270736
C0010523,C0008354
C2350948,C0035328
C0065023,C1536220
C0014806,C0000814
C0771040,C0020651
C0014912,C0155880
C0001046,C0029401
C0025893,C0007682
C0936150,C2711653
C1176308,C0029134
C0015689,C0677659
C2983812,C0564750
C4287804,C0347950
C0030350,C0002066
C1518041,C0595921
C0052946,C0162316
C0108101,C0022104
C4045491,C0011630
C0772089,C0343386
C0006464,C0542269
C0033568,C0010346
C0040219,C0019345
C0073994,C0024419
C1696547,C0000814
C2742502,C0001264
C0662811,C0150045
C3273807,C0272293
C0052865,C0333519
C0033308,C0405580
C0015827,C0694549
C0717900,C0033777
C0016299,C0042164
C0078811,C0406317
C0002697,C1960925
C0027866,C0349790
C0010192,C0028043
C0024056,C0406482
C0025023,C0085074
C0031979,C0041408
C4519323,C0014175
C0030895,C0020461
C0065199,C0678236
C0149368,C0005940
C0034410,C0079744
C2348241,C0265110
C0299792,C0007384
C0252643,C0392784
C4044947,C0232058
C4086895,C0343402
C0005088,C0264115
C0003143,C0006271
C0008183,C0023479
C4704728,C0393772
C0108121,C0085436
C0076110,C0442867
C0038665,C0042376
C0103049,C0275652
C3502652,C0272285
C0936139,C0341697
C0040209,C1563054
C0107497,C0037299
C0015824,C0686068
C0076456,C0740447
C0040976,C0016053
C0070570,C3698411
C0073076,C0085109
C3255208,C1277187
C0525678,C0261486
C0038148,C0153240
C0874161,C0151467
C0052865,C0027022
C0766108,C0271561
C4055380,C0027947
C0004015,C0019080
C0040864,C0521173
C0008838,C0010043
C0001655|5443,C0017661
C0025810,C1719906
C0540623,C0442867
C0054222,C0162810
C0002412,C0243002
C1699926,C0242379
C0042665,C0021092
C2936870,C0014733
C0076181,C2981142
C0071972,C0263338
C3653316,C0036690
C0013084,C1563054
C0038670,C0339317
C0027368,C0276725
C0041660,C0007112
C0038745,C0032302
C0002697,C1275317
C0070570,C0035305
C0025381,C0035854
C0023570,C0013595
C4519118,C0851578
C0041536,C0019158
C0056835,C0271693
C0012381,C0017612
C0072735,C0686510
C0000948,C0234133
C0068992,C0016034
C0017132,C0010481
C1268551,C0023524
C0085826,C0009088
C0002771,C0162311
C1176020,C1142276
C0000992,C0015503
C3179549,C0392164
C4694273,C0234974
C0028351,C0267176
C0054222,C0339507
C1701455,C0037354
C0006681,C0238198
C0114875,C2733598
C4548369,C0026987
C0027444,C3163899
C0772089,C0152030
C0050521,C0153196
C1176329,C0008677
C0008296,C0007102
C0017132,C0042165
C0005038,C0031046
C0005096,C0019187
C4549503,C0421162
C4519740,C0014742
C0725101,C0563269
C0021547,C0034065
C1619966,C4040491
C2987648,C0011854
C0037111,C0022951
C0025741,C0345904
C0033254,C0035854
C0064582,C0042847
C1176415,C0149704
C0012010,C0398650
C0066685,C0242584
C0003018,C0014544
C0025638,C0032460
C3491971,C1959799
C0007541,C0524688
C0044410,C0006271
C0004969,C0017605
C2718773,C0029442
C0766326,C0149922
C2932486,C0026718
C0065517,C0262399
C2973446,C0001261
C0144576,C0001261
C0054670,C0022876
C1451502,C0007785
C0071330,C0270327
C0009026,C1720538
C0040374,C0007193
C0164662,C0000821
C0070709,C0233523
C1567753,C0012734
C1130428,C0264714
C0209738,C0155804
C0525227,C0030567
C0027368,C0009773
C0027603,C4038730
C0010467,C0085610
C0032912,C0406317
C0040209,C0022876
C0108101,C0271578
C0013232,C0032024
C0071330,C0020458
C0025659,C0026948
C0001046,C0029458
C0054235,C1168250
C0005100,C0031190
C0597573,C0149911
C0002607,C0275979
C1882138,C0023646
C1956280,C0019202
C0007546,C0034362
C1831796,C0010346
C0003195,C0008049
C0537670,C0026718
C0301304,C0155440
C0354100,C0001403
C0527316,C0013369
C0033568,C0026847
C0106291,C0870082
C0030863,C0949691
C3713906,C0009768
C0028040,C0855112
C1268551,C0206178
C0002711,C0747256
C0762662,C0570328
C2001271,C0276758
C0076295,C0009770
C4542175,C0037354
C0054249,C0040997
C2826065,C0019345
C3818700,C0032064
C0040989,C0030567
C0020740,C0010417
C0129975,C0022073
C0042866,C4543165
C1876226,C0149871
C0010347,C0400877
C0528166,C0086445
C0055021,C1274470
C0034239,C0730285
C0008466,C0346993
C0004057,C0085166
C0028356,C0855112
C2699758,C0018799
C3489682,C0006852
C1562242,C0031090
C0006403,C0006846
C0057678,C2711256
C4307886,C0028326
C0120446,C0013295
C0068006,C0406317
C0030969,C0275550
C1675326,C0033893
C4519428,C0149721
C0054270,C0948896
C0024477,C0035335
C4519273,C0519030
C0142046,C0029396
C0032910,C0006114
C3536880,C0011334
C0060277,C0342907
C0003445,C0008325
C0043606,C0271638
C0289779,C0010543
C0064636,C0020503
C0142971,C0023290
C0061938,C0024115
C0028116,C2936781
C0106291,C0019158
C0069488,C0008049
C0071330,C0085394
C0023660,C0267436
C0015846,C0233523
C0066535,C0043250
C0069776,C0263338
C0700599,C0006287
C0009074,C0042571
C0218986,C0042510
C0028356,C0032617
C0039840,C0004352
C0040382,C0234119
C0060580,C0019212
C0018034,C0582415
C0359086,C0877445
C4301626,C0341503
C0068788,C0002871
C0054222,C0034186
C0025810,C0014742
C3529563,C0036330
C0053881,C1290159
C0012050,C0151317
C0010961,C0232940
C0031990,C0398686
C0054066,C0585442
C1260208,C0008312
C0031448,C0009766
C1880735,C0856169
C0027396,C0027726
C0005013,C0038395
C2607479,C0040553
C4305843,C0276085
C4080053,C0037199
C4691680,C4708088
C3852726,C0030848
C4330502,C4510691
C3501981,C2937222
C3651264,C0016627
C0771259,C0346993
C0008947,C0678222
C0076705,C0040460
C3489682,C0278140
C0003191,C0002395
C0058415,C0007789
C0077857,C0040560
C0021027,C0577690
C5139819,C0154301
C0076189,C2887088
C0524095,C0275652
C0064871,C0019069
C3886460,C0019069
C0117996,C0003962
C0075632,C0151723
C2349941,C0035460
C0064079,C0262399
C0022616,C0032987
C0003524,C0020621
C0039629,C0241961
C0796392|7422,C0024440
C4519536,C4302554
C0074246,C0085580
C0011015,C0005716
C0041942,C0014836
C0030829,C0000814
C0004320,C0275550
C3852512,C0038395
C0040879,C0149966
C0022265,C0026857
C0013089,C0023473
C0025217,C0038034
C0038149,C0080203
C0020268,C0270425
C0008293,C0014733
C3653189,C0032024
C0118168,C0020501
C0137996,C1562430
C0040379,C0278987
C0021978,C0235950
C4257011,C2973725
C0007257,C0039128
C0108139,C0007789
C0006834,C0030446
C0002658,C0039503
C4519194,C0153303
C0005578,C0041472
C0040979,C0010690
C0006280,C0272230
C0387288,C1275687
C0015689,C0038325
C1145759,C0011847
C0003018,C0042164
C1579410,C0234119
C3652612,C0264515
C3491162,C0588233
C0136123,C0855095
C1176329,C0010308
C0024977,C0585362
C0287983,C0032024
C0008287,C0024198
C3652699,C0342907
C2001572,C0206526
C0055897,C0003615
C0029193,C1260880
C0027396,C0018671
C0042402,C0040021
C0040382,C0031069
C4507568,C0152020
C0172827,C0030578
C0040899,C1263758
C0031379,C0040185
C0031955,C0497327
C1176315,C0005940
C0022614,C1960764
C1276807,C0029076
C0012373,C0042842
C2000145,C0041648
C0073917,C0004943
C0936150,C0019372
C0209738,C0031046
C0001911,C1275687
C0014939,C0019372
C0041190,C0006666
C1120106,C0426639
C4045511,C0027927
C1699926,C0854215
C0292819,C0261486
C0060241,C0003969
C0040845,C0040252
C2987648,C3203356
C0242912,C0022735
C0004320,C0851578
C0028735,C0040997
C4044947,C0004626
C2350948,C0349009
C2607750,C0029434
C0004743,C0024623
C3854019,C1328252
C0010192,C1527383
C0038710,C0007137
C4283710,C1960398
C0020268,C0032617
C2746078,C0270425
C1882138,C0000786
C0525079,C0020683
C4279743,C0267509
C1176329,C0405580
C0068897,C1827266
C0027353,C0009806
C0126177,C0002726
C0066837,C0039621
C2983838,C0015397
C4045501,C0022104
C0032623,C0238463
C0055877,C0276758
C0074246,C0027927
C0071304,C0235238
C0076275,C0026705
C0078442,C0085207
C1565750,C0013404
C0018318,C0042164
C0032535,C0741292
C0023607,C0036690
C0021747,C0276587
C0043872,C1275684
C0065870,C3698411
C0040975,C0153240
C0086728,C0520775
C0003440,C0023461
C0041031,C0030446
C0060657,C0006444
C0036581,C0010054
C0007554,C0018190
C0053882,C0238067
C0069454,C0009443
C0136123,C0018021
C0657912,C0042580
C0055021,C0519030
C0717900,C0025281
C0015121,C0018022
C0001047,C0220994
C0301373,C0573789
C0040989,C0021361
C0077071,C0343337
C0058425,C0333519
C0006809,C1260917
C0013084,C0004604
C0048808,C0025281
C0048897,C0240066
C0002083,C0030319
C1527027,C0598608
C0368663,C0020615
C4278675,C0014742
C0076890,C0392164
C4287804,C1527336
C0020273,C0022081
C0013547,C0206526
C0042679,C1262117
C0030032,C0023269
C1455147,C1306835
C0072315,C0268490
C4482908,C0878773
C0011786,C0152020
C1435444,C0153227
C0023566,C0949691
C0026256,C5392833
C0066624,C0002726
C1532225,C0473527
C0066624,C0235238
C0543448,C0021400
C0012381,C0236663
C0039840,C0042875
C0301304,C0006057
C0718043,C0392618
C0037556,C0878544
C0025380,C3874358
C0541315,C0278140
C1099677,C0268381
C0020261,C0004604
C1260208,C0008677
C0055729,C0275566
C0060240,C0740447
C1567130,C0702166
C0014806,C0004153
C0002680,C0014173
C0017887,C0006852
C0770343,C5192106
C0077144,C0002874
C0010980,C0038325
C4055109,C0152967
C0700580,C0002382
C2976303,C0342882
C0040233,C0039614
C1135132,C0221013
C0142046,C0524910
C5139890,C0154731
C0018546,C0017536
C3642427,C0009766
C3888064,C0263338
C0360714,C0581392
C2343589,C0042580
C0034414,C0553662
C0728803,C0042998
C1330622,C0153188
C4049146,C0019099
C0770343,C0235025
C0030040,C0021775
C0039925,C0600177
C0142046,C0040261
C0057144,C0149871
C1873633,C0011884
C0038803,C0039128
C0595726,C1276801
C0020404,C0021361
C0073983,C0022658
C0065295,C0151449
C0006230,C1269683
C1258800,C0524910
C0007546,C0043144
C0052585,C0153579
C0914729,C0006444
C0813622,C0032914
C0058344,C0038525
C0286402,C0406526
C4045494,C0153579
C3179547,C0024419
C1516119,C0020428
C0022251,C0153196
C0016327,C0022408
C1453933,C0001207
C0013983,C0024894
C0025681,C1960870
C0052416,C0559470
C0032831,C0087086
C0033405,C1290884
C0023556,C0005684
C0019139,C0019061
C1138226,C0150055
C0035100|5972,C0400877
C2987429,C0020635
C0002680,C0023440
C0006886,C0010666
C0014822,C1320547
C0016351,C0153685
C0002412,C0011630
C0007561,C0153027
C0040382,C4076057
C3852938,C0016053
C1678805,C0025289
C0286382,C0275550
C0077081,C0338873
C0042646,C0007137
C1136254,C0011880
C0138273,C4304383
C0376160,C0231528
C4549503,C0017612
C0358591,C0948008
C0060580,C0010674
C0064164,C0149922
C3852684,C0149704
C0011479,C0030409
C0054235,C0406526
C0377349,C0005424
C0059874,C1261473
C4056441,C0020649
C0293359,C0029396
C0299792,C0274726
C2743630,C1761609
C0007716,C0032533
C0028066,C1318559
C0000473,C0403425
C0009002,C0042109
C0382131,C0034362
C0718495,C0242855
C3536880,C0008677
C2742503,C0149966
C0015011,C0153685
C0673966,C0042963
C0001046,C0149966
C0002640,C0030783
C1721339,C0751495
C1664205,C3163939
C0053105,C0040028
C0216971,C0149523
C0302609,C1960398
C4519126,C0020474
C0007546,C1531702
C0072735,C1319317
C0004147,C0040185
C0063584,C0401149
C4524703,C0151636
C2931927,C0042164
C0022251,C0002792
C0795635,C0020476
C0138273,C2960008
C0011824,C0005747
C4740904,C0269398
C0103049,C0157749
C2930789,C0162836
C0028128,C0038220
C0007158,C0006118
C0076808,C1868889
C0071839,C0006846
C0060237,C0011615
C1136535,C0011581
C0068475,C0040460
C0244713,C0022578
C3852217,C0017531
C0673966,C0011644
C0376541|2056,C0020503
C0242913,C0019360
C2353951,C0011884
C0028741,C1273489
C1142985,C0023968
C0732165,C0007129
C0063322,C0019099
C3529928,C0206682
C0079594,C0041343
C0043481,C0587044
C0040193,C0278139
C1871526,C0022104
C0032825,C0270549
C3652604,C0162565
C4279601,C0030578
C0014810,C0035220
C3640212,C0031946
C0007735,C0238013
C3273711,C0342527
C0663655,C0205944
C0003191,C0242459
C0771040,C0271932
C0138273,C0152964
C4505936,C0020651
C0016377,C0154301
C0009137,C1504336
C0085237,C0239946
C0292818,C0232849
C0054259,C0042373
C0039629,C0040156
C0012582,C0039103
C0012091,C0085159
C0350998,C0022735
C0028978,C0024138
C0002658,C0025323
C0291140,C0263338
C0051696,C0936215
C0008163,C0042847
C0020268,C0009769
C0043603,C0023890
C0243237,C0035243
C0003015,C0020626
C2974521,C0276587
C0118168,C0019829
C0075432,C0012734
C0006938,C1609535
C3653189,C0949691
C4548848,C0008311
C0011707,C0577709
C0012963,C0036202
C3896714,C0021361
C0040219,C0149925
C0062941,C0019151
C0075007,C1142420
C0915142,C0238111
C0016368,C0152486
C0541315,C0948265
C0140591,C1800706
C3818721,C0009319
C0048038,C0276688
C0168273,C0349719
C0872285,C0016867
C1271481,C0020474
C0054222,C0002171
C0878309,C0001261
C0031184,C0002390
C0053229,C0008370
C0054340,C4040491
C1619962,C2936328
C1176315,C0009377
C0014710,C1960870
C0762662,C0343386
C0009262,C0241961
C0010583,C0009768
C0106291,C0858318
C4056439,C0264115
C0035525,C0033774
C3491331,C0041228
C0007036,C0085413
C0281666,C0023449
C0050558,C0032302
C3709760,C0376175
C0007737,C0031157
C0005025,C0039685
C0038326,C0031350
C0666079,C0153289
C0301366,C0854328
C0287041,C0020557
C0007550,C0276075
C0040108,C0152068
C0048470,C0267436
C0025611,C0392190
C0056077,C0027721
C0351000,C0029882
C3642427,C0006666
C1739462,C0023281
C0010583,C0008513
C0771535,C0275793
C0005301,C0242429
C0039286,C0026961
C0034403,C1278807
C4078709,C0011974
C1832027,C0041227
C4078806,C4510691
C0060194,C0018889
C0007036,C0733682
C0287983,C0581358
C0022265,C0034734
C0040866,C0009766
C0034261,C0034686
C3886460,C0543822
C0005100,C0149985
C0027866,C0428974
C3541367,C0220987
C0071304,C0730274
C0673470,C0153193
C1134558,C0150045
C3652699,C0149725
C0728803,C0856169
C0006050,C0019112
C0376541|2056,C0343730
C0000992,C0392784
C0301375,C0035078
C0002421,C0011854
C2742797,C4722085
C1170000,C0002382
C0021186,C0235238
C1832049,C0011334
C0065636,C1960870
